"","site_type_num","tmean_month","Predicted"
"1",0,2.403333,1.6936454637015
"2",0.0204081632653061,2.403333,1.6936454637015
"3",0.0408163265306122,2.403333,1.6936454637015
"4",0.0612244897959184,2.403333,1.6936454637015
"5",0.0816326530612245,2.403333,1.6936454637015
"6",0.102040816326531,2.403333,1.6936454637015
"7",0.122448979591837,2.403333,1.6936454637015
"8",0.142857142857143,2.403333,1.6936454637015
"9",0.163265306122449,2.403333,1.6936454637015
"10",0.183673469387755,2.403333,1.6936454637015
"11",0.204081632653061,2.403333,1.6936454637015
"12",0.224489795918367,2.403333,1.6936454637015
"13",0.244897959183673,2.403333,1.6936454637015
"14",0.26530612244898,2.403333,1.6936454637015
"15",0.285714285714286,2.403333,1.6936454637015
"16",0.306122448979592,2.403333,1.6936454637015
"17",0.326530612244898,2.403333,1.6936454637015
"18",0.346938775510204,2.403333,1.6936454637015
"19",0.36734693877551,2.403333,1.6936454637015
"20",0.387755102040816,2.403333,1.6936454637015
"21",0.408163265306122,2.403333,1.6936454637015
"22",0.428571428571429,2.403333,1.6936454637015
"23",0.448979591836735,2.403333,1.6936454637015
"24",0.469387755102041,2.403333,1.6936454637015
"25",0.489795918367347,2.403333,1.6936454637015
"26",0.510204081632653,2.403333,1.71439558939767
"27",0.530612244897959,2.403333,1.71439558939767
"28",0.551020408163265,2.403333,1.71439558939767
"29",0.571428571428571,2.403333,1.71439558939767
"30",0.591836734693878,2.403333,1.71439558939767
"31",0.612244897959184,2.403333,1.71439558939767
"32",0.63265306122449,2.403333,1.71439558939767
"33",0.653061224489796,2.403333,1.71439558939767
"34",0.673469387755102,2.403333,1.71439558939767
"35",0.693877551020408,2.403333,1.71439558939767
"36",0.714285714285714,2.403333,1.71439558939767
"37",0.73469387755102,2.403333,1.71439558939767
"38",0.755102040816326,2.403333,1.71439558939767
"39",0.775510204081633,2.403333,1.71439558939767
"40",0.795918367346939,2.403333,1.71439558939767
"41",0.816326530612245,2.403333,1.71439558939767
"42",0.836734693877551,2.403333,1.71439558939767
"43",0.857142857142857,2.403333,1.71439558939767
"44",0.877551020408163,2.403333,1.71439558939767
"45",0.897959183673469,2.403333,1.71439558939767
"46",0.918367346938775,2.403333,1.71439558939767
"47",0.938775510204082,2.403333,1.71439558939767
"48",0.959183673469388,2.403333,1.71439558939767
"49",0.979591836734694,2.403333,1.71439558939767
"50",1,2.403333,1.71439558939767
"51",0,2.64973506122449,1.6936454637015
"52",0.0204081632653061,2.64973506122449,1.6936454637015
"53",0.0408163265306122,2.64973506122449,1.6936454637015
"54",0.0612244897959184,2.64973506122449,1.6936454637015
"55",0.0816326530612245,2.64973506122449,1.6936454637015
"56",0.102040816326531,2.64973506122449,1.6936454637015
"57",0.122448979591837,2.64973506122449,1.6936454637015
"58",0.142857142857143,2.64973506122449,1.6936454637015
"59",0.163265306122449,2.64973506122449,1.6936454637015
"60",0.183673469387755,2.64973506122449,1.6936454637015
"61",0.204081632653061,2.64973506122449,1.6936454637015
"62",0.224489795918367,2.64973506122449,1.6936454637015
"63",0.244897959183673,2.64973506122449,1.6936454637015
"64",0.26530612244898,2.64973506122449,1.6936454637015
"65",0.285714285714286,2.64973506122449,1.6936454637015
"66",0.306122448979592,2.64973506122449,1.6936454637015
"67",0.326530612244898,2.64973506122449,1.6936454637015
"68",0.346938775510204,2.64973506122449,1.6936454637015
"69",0.36734693877551,2.64973506122449,1.6936454637015
"70",0.387755102040816,2.64973506122449,1.6936454637015
"71",0.408163265306122,2.64973506122449,1.6936454637015
"72",0.428571428571429,2.64973506122449,1.6936454637015
"73",0.448979591836735,2.64973506122449,1.6936454637015
"74",0.469387755102041,2.64973506122449,1.6936454637015
"75",0.489795918367347,2.64973506122449,1.6936454637015
"76",0.510204081632653,2.64973506122449,1.71439558939767
"77",0.530612244897959,2.64973506122449,1.71439558939767
"78",0.551020408163265,2.64973506122449,1.71439558939767
"79",0.571428571428571,2.64973506122449,1.71439558939767
"80",0.591836734693878,2.64973506122449,1.71439558939767
"81",0.612244897959184,2.64973506122449,1.71439558939767
"82",0.63265306122449,2.64973506122449,1.71439558939767
"83",0.653061224489796,2.64973506122449,1.71439558939767
"84",0.673469387755102,2.64973506122449,1.71439558939767
"85",0.693877551020408,2.64973506122449,1.71439558939767
"86",0.714285714285714,2.64973506122449,1.71439558939767
"87",0.73469387755102,2.64973506122449,1.71439558939767
"88",0.755102040816326,2.64973506122449,1.71439558939767
"89",0.775510204081633,2.64973506122449,1.71439558939767
"90",0.795918367346939,2.64973506122449,1.71439558939767
"91",0.816326530612245,2.64973506122449,1.71439558939767
"92",0.836734693877551,2.64973506122449,1.71439558939767
"93",0.857142857142857,2.64973506122449,1.71439558939767
"94",0.877551020408163,2.64973506122449,1.71439558939767
"95",0.897959183673469,2.64973506122449,1.71439558939767
"96",0.918367346938775,2.64973506122449,1.71439558939767
"97",0.938775510204082,2.64973506122449,1.71439558939767
"98",0.959183673469388,2.64973506122449,1.71439558939767
"99",0.979591836734694,2.64973506122449,1.71439558939767
"100",1,2.64973506122449,1.71439558939767
"101",0,2.89613712244898,1.6936454637015
"102",0.0204081632653061,2.89613712244898,1.6936454637015
"103",0.0408163265306122,2.89613712244898,1.6936454637015
"104",0.0612244897959184,2.89613712244898,1.6936454637015
"105",0.0816326530612245,2.89613712244898,1.6936454637015
"106",0.102040816326531,2.89613712244898,1.6936454637015
"107",0.122448979591837,2.89613712244898,1.6936454637015
"108",0.142857142857143,2.89613712244898,1.6936454637015
"109",0.163265306122449,2.89613712244898,1.6936454637015
"110",0.183673469387755,2.89613712244898,1.6936454637015
"111",0.204081632653061,2.89613712244898,1.6936454637015
"112",0.224489795918367,2.89613712244898,1.6936454637015
"113",0.244897959183673,2.89613712244898,1.6936454637015
"114",0.26530612244898,2.89613712244898,1.6936454637015
"115",0.285714285714286,2.89613712244898,1.6936454637015
"116",0.306122448979592,2.89613712244898,1.6936454637015
"117",0.326530612244898,2.89613712244898,1.6936454637015
"118",0.346938775510204,2.89613712244898,1.6936454637015
"119",0.36734693877551,2.89613712244898,1.6936454637015
"120",0.387755102040816,2.89613712244898,1.6936454637015
"121",0.408163265306122,2.89613712244898,1.6936454637015
"122",0.428571428571429,2.89613712244898,1.6936454637015
"123",0.448979591836735,2.89613712244898,1.6936454637015
"124",0.469387755102041,2.89613712244898,1.6936454637015
"125",0.489795918367347,2.89613712244898,1.6936454637015
"126",0.510204081632653,2.89613712244898,1.71439558939767
"127",0.530612244897959,2.89613712244898,1.71439558939767
"128",0.551020408163265,2.89613712244898,1.71439558939767
"129",0.571428571428571,2.89613712244898,1.71439558939767
"130",0.591836734693878,2.89613712244898,1.71439558939767
"131",0.612244897959184,2.89613712244898,1.71439558939767
"132",0.63265306122449,2.89613712244898,1.71439558939767
"133",0.653061224489796,2.89613712244898,1.71439558939767
"134",0.673469387755102,2.89613712244898,1.71439558939767
"135",0.693877551020408,2.89613712244898,1.71439558939767
"136",0.714285714285714,2.89613712244898,1.71439558939767
"137",0.73469387755102,2.89613712244898,1.71439558939767
"138",0.755102040816326,2.89613712244898,1.71439558939767
"139",0.775510204081633,2.89613712244898,1.71439558939767
"140",0.795918367346939,2.89613712244898,1.71439558939767
"141",0.816326530612245,2.89613712244898,1.71439558939767
"142",0.836734693877551,2.89613712244898,1.71439558939767
"143",0.857142857142857,2.89613712244898,1.71439558939767
"144",0.877551020408163,2.89613712244898,1.71439558939767
"145",0.897959183673469,2.89613712244898,1.71439558939767
"146",0.918367346938775,2.89613712244898,1.71439558939767
"147",0.938775510204082,2.89613712244898,1.71439558939767
"148",0.959183673469388,2.89613712244898,1.71439558939767
"149",0.979591836734694,2.89613712244898,1.71439558939767
"150",1,2.89613712244898,1.71439558939767
"151",0,3.14253918367347,1.6936454637015
"152",0.0204081632653061,3.14253918367347,1.6936454637015
"153",0.0408163265306122,3.14253918367347,1.6936454637015
"154",0.0612244897959184,3.14253918367347,1.6936454637015
"155",0.0816326530612245,3.14253918367347,1.6936454637015
"156",0.102040816326531,3.14253918367347,1.6936454637015
"157",0.122448979591837,3.14253918367347,1.6936454637015
"158",0.142857142857143,3.14253918367347,1.6936454637015
"159",0.163265306122449,3.14253918367347,1.6936454637015
"160",0.183673469387755,3.14253918367347,1.6936454637015
"161",0.204081632653061,3.14253918367347,1.6936454637015
