"","tmean_month","snow2011","Predicted"
"1",2.403333,0,1.25136750377233
"2",2.64973506122449,0,1.25136750377233
"3",2.89613712244898,0,1.25136750377233
"4",3.14253918367347,0,1.25136750377233
"5",3.38894124489796,0,1.25136750377233
"6",3.63534330612245,0,1.25136750377233
"7",3.88174536734694,0,1.25136750377233
"8",4.12814742857143,0,1.25136750377233
"9",4.37454948979592,0,1.25136750377233
"10",4.62095155102041,0,1.25136750377233
"11",4.8673536122449,0,1.25136750377233
"12",5.11375567346939,0,1.25136750377233
"13",5.36015773469388,0,1.25136750377233
"14",5.60655979591837,0,1.25136750377233
"15",5.85296185714286,0,1.25136750377233
"16",6.09936391836735,0,1.25136750377233
"17",6.34576597959184,0,1.25136750377233
"18",6.59216804081633,0,1.25136750377233
"19",6.83857010204082,0,1.25136750377233
"20",7.08497216326531,0,1.25136750377233
"21",7.3313742244898,0,1.25136750377233
"22",7.57777628571429,0,1.25136750377233
"23",7.82417834693878,0,1.25136750377233
"24",8.07058040816327,0,1.25136750377233
"25",8.31698246938775,0,1.25136750377233
"26",8.56338453061224,0,1.25136750377233
"27",8.80978659183673,0,1.25136750377233
"28",9.05618865306122,0,1.2729408729596
"29",9.30259071428571,0,1.38454868616358
"30",9.5489927755102,0,1.38454868616358
"31",9.79539483673469,0,1.38454868616358
"32",10.0417968979592,0,1.17208481835405
"33",10.2881989591837,0,1.15350482339864
"34",10.5346010204082,0,1.19500897127741
"35",10.7810030816327,0,1.01540026015156
"36",11.0274051428571,0,1.30834314631457
"37",11.2738072040816,0,1.30834314631457
"38",11.5202092653061,0,1.38741485444335
"39",11.7666113265306,0,1.28828291597119
"40",12.0130133877551,0,1.37566350469393
"41",12.2594154489796,0,1.39736892107134
"42",12.5058175102041,0,1.39736892107134
"43",12.7522195714286,0,1.36914564056031
"44",12.9986216326531,0,1.36914564056031
"45",13.2450236938776,0,1.36914564056031
"46",13.491425755102,0,1.36914564056031
"47",13.7378278163265,0,1.36914564056031
"48",13.984229877551,0,1.36914564056031
"49",14.2306319387755,0,1.36914564056031
"50",14.477034,0,1.36914564056031
"51",2.403333,0.015694466755102,1.25136750377233
"52",2.64973506122449,0.015694466755102,1.25136750377233
"53",2.89613712244898,0.015694466755102,1.25136750377233
"54",3.14253918367347,0.015694466755102,1.25136750377233
"55",3.38894124489796,0.015694466755102,1.25136750377233
"56",3.63534330612245,0.015694466755102,1.25136750377233
"57",3.88174536734694,0.015694466755102,1.25136750377233
"58",4.12814742857143,0.015694466755102,1.25136750377233
"59",4.37454948979592,0.015694466755102,1.25136750377233
"60",4.62095155102041,0.015694466755102,1.25136750377233
"61",4.8673536122449,0.015694466755102,1.25136750377233
"62",5.11375567346939,0.015694466755102,1.25136750377233
"63",5.36015773469388,0.015694466755102,1.25136750377233
"64",5.60655979591837,0.015694466755102,1.25136750377233
"65",5.85296185714286,0.015694466755102,1.25136750377233
"66",6.09936391836735,0.015694466755102,1.25136750377233
"67",6.34576597959184,0.015694466755102,1.25136750377233
"68",6.59216804081633,0.015694466755102,1.25136750377233
"69",6.83857010204082,0.015694466755102,1.25136750377233
"70",7.08497216326531,0.015694466755102,1.25136750377233
"71",7.3313742244898,0.015694466755102,1.25136750377233
"72",7.57777628571429,0.015694466755102,1.25136750377233
"73",7.82417834693878,0.015694466755102,1.25136750377233
"74",8.07058040816327,0.015694466755102,1.25136750377233
"75",8.31698246938775,0.015694466755102,1.25136750377233
"76",8.56338453061224,0.015694466755102,1.25136750377233
"77",8.80978659183673,0.015694466755102,1.25136750377233
"78",9.05618865306122,0.015694466755102,1.2729408729596
"79",9.30259071428571,0.015694466755102,1.38454868616358
"80",9.5489927755102,0.015694466755102,1.38454868616358
"81",9.79539483673469,0.015694466755102,1.38454868616358
"82",10.0417968979592,0.015694466755102,1.17208481835405
"83",10.2881989591837,0.015694466755102,1.15350482339864
"84",10.5346010204082,0.015694466755102,1.19500897127741
"85",10.7810030816327,0.015694466755102,1.01540026015156
"86",11.0274051428571,0.015694466755102,1.30834314631457
"87",11.2738072040816,0.015694466755102,1.30834314631457
"88",11.5202092653061,0.015694466755102,1.38741485444335
"89",11.7666113265306,0.015694466755102,1.28828291597119
"90",12.0130133877551,0.015694466755102,1.37566350469393
"91",12.2594154489796,0.015694466755102,1.39736892107134
"92",12.5058175102041,0.015694466755102,1.39736892107134
"93",12.7522195714286,0.015694466755102,1.36914564056031
"94",12.9986216326531,0.015694466755102,1.36914564056031
"95",13.2450236938776,0.015694466755102,1.36914564056031
"96",13.491425755102,0.015694466755102,1.36914564056031
"97",13.7378278163265,0.015694466755102,1.36914564056031
"98",13.984229877551,0.015694466755102,1.36914564056031
"99",14.2306319387755,0.015694466755102,1.36914564056031
"100",14.477034,0.015694466755102,1.36914564056031
"101",2.403333,0.0313889335102041,1.25136750377233
"102",2.64973506122449,0.0313889335102041,1.25136750377233
"103",2.89613712244898,0.0313889335102041,1.25136750377233
"104",3.14253918367347,0.0313889335102041,1.25136750377233
"105",3.38894124489796,0.0313889335102041,1.25136750377233
"106",3.63534330612245,0.0313889335102041,1.25136750377233
"107",3.88174536734694,0.0313889335102041,1.25136750377233
"108",4.12814742857143,0.0313889335102041,1.25136750377233
"109",4.37454948979592,0.0313889335102041,1.25136750377233
"110",4.62095155102041,0.0313889335102041,1.25136750377233
"111",4.8673536122449,0.0313889335102041,1.25136750377233
"112",5.11375567346939,0.0313889335102041,1.25136750377233
"113",5.36015773469388,0.0313889335102041,1.25136750377233
"114",5.60655979591837,0.0313889335102041,1.25136750377233
"115",5.85296185714286,0.0313889335102041,1.25136750377233
"116",6.09936391836735,0.0313889335102041,1.25136750377233
"117",6.34576597959184,0.0313889335102041,1.25136750377233
"118",6.59216804081633,0.0313889335102041,1.25136750377233
"119",6.83857010204082,0.0313889335102041,1.25136750377233
"120",7.08497216326531,0.0313889335102041,1.25136750377233
"121",7.3313742244898,0.0313889335102041,1.25136750377233
