"","tmean_month","eastMEAN","Predicted"
"1",2.403333,-0.078810751,1.20565689560821
"2",2.64973506122449,-0.078810751,1.20565689560821
"3",2.89613712244898,-0.078810751,1.20565689560821
"4",3.14253918367347,-0.078810751,1.20565689560821
"5",3.38894124489796,-0.078810751,1.20565689560821
"6",3.63534330612245,-0.078810751,1.20565689560821
"7",3.88174536734694,-0.078810751,1.20565689560821
"8",4.12814742857143,-0.078810751,1.20565689560821
"9",4.37454948979592,-0.078810751,1.20565689560821
"10",4.62095155102041,-0.078810751,1.20565689560821
"11",4.8673536122449,-0.078810751,1.20565689560821
"12",5.11375567346939,-0.078810751,1.20565689560821
"13",5.36015773469388,-0.078810751,1.20565689560821
"14",5.60655979591837,-0.078810751,1.20565689560821
"15",5.85296185714286,-0.078810751,1.20565689560821
"16",6.09936391836735,-0.078810751,1.20565689560821
"17",6.34576597959184,-0.078810751,1.20565689560821
"18",6.59216804081633,-0.078810751,1.20565689560821
"19",6.83857010204082,-0.078810751,1.20565689560821
"20",7.08497216326531,-0.078810751,1.20565689560821
"21",7.3313742244898,-0.078810751,1.20565689560821
"22",7.57777628571429,-0.078810751,1.20565689560821
"23",7.82417834693878,-0.078810751,1.20565689560821
"24",8.07058040816327,-0.078810751,1.20565689560821
"25",8.31698246938775,-0.078810751,1.20565689560821
"26",8.56338453061224,-0.078810751,1.20565689560821
"27",8.80978659183673,-0.078810751,1.20565689560821
"28",9.05618865306122,-0.078810751,1.22723026479548
"29",9.30259071428571,-0.078810751,1.33883807799947
"30",9.5489927755102,-0.078810751,1.33883807799947
"31",9.79539483673469,-0.078810751,1.33883807799947
"32",10.0417968979592,-0.078810751,1.12637421018994
"33",10.2881989591837,-0.078810751,1.10779421523453
"34",10.5346010204082,-0.078810751,1.1492983631133
"35",10.7810030816327,-0.078810751,0.907703141000275
"36",11.0274051428571,-0.078810751,1.22365902351356
"37",11.2738072040816,-0.078810751,1.22365902351356
"38",11.5202092653061,-0.078810751,1.30273073164234
"39",11.7666113265306,-0.078810751,1.20359879317018
"40",12.0130133877551,-0.078810751,1.29097938189291
"41",12.2594154489796,-0.078810751,1.31268479827033
"42",12.5058175102041,-0.078810751,1.31268479827033
"43",12.7522195714286,-0.078810751,1.2844615177593
"44",12.9986216326531,-0.078810751,1.2844615177593
"45",13.2450236938776,-0.078810751,1.2844615177593
"46",13.491425755102,-0.078810751,1.2844615177593
"47",13.7378278163265,-0.078810751,1.2844615177593
"48",13.984229877551,-0.078810751,1.2844615177593
"49",14.2306319387755,-0.078810751,1.2844615177593
"50",14.477034,-0.078810751,1.2844615177593
"51",2.403333,-0.0743777187142857,1.20565689560821
"52",2.64973506122449,-0.0743777187142857,1.20565689560821
"53",2.89613712244898,-0.0743777187142857,1.20565689560821
"54",3.14253918367347,-0.0743777187142857,1.20565689560821
"55",3.38894124489796,-0.0743777187142857,1.20565689560821
"56",3.63534330612245,-0.0743777187142857,1.20565689560821
"57",3.88174536734694,-0.0743777187142857,1.20565689560821
"58",4.12814742857143,-0.0743777187142857,1.20565689560821
"59",4.37454948979592,-0.0743777187142857,1.20565689560821
"60",4.62095155102041,-0.0743777187142857,1.20565689560821
"61",4.8673536122449,-0.0743777187142857,1.20565689560821
"62",5.11375567346939,-0.0743777187142857,1.20565689560821
"63",5.36015773469388,-0.0743777187142857,1.20565689560821
"64",5.60655979591837,-0.0743777187142857,1.20565689560821
"65",5.85296185714286,-0.0743777187142857,1.20565689560821
"66",6.09936391836735,-0.0743777187142857,1.20565689560821
"67",6.34576597959184,-0.0743777187142857,1.20565689560821
"68",6.59216804081633,-0.0743777187142857,1.20565689560821
"69",6.83857010204082,-0.0743777187142857,1.20565689560821
"70",7.08497216326531,-0.0743777187142857,1.20565689560821
"71",7.3313742244898,-0.0743777187142857,1.20565689560821
"72",7.57777628571429,-0.0743777187142857,1.20565689560821
"73",7.82417834693878,-0.0743777187142857,1.20565689560821
"74",8.07058040816327,-0.0743777187142857,1.20565689560821
"75",8.31698246938775,-0.0743777187142857,1.20565689560821
"76",8.56338453061224,-0.0743777187142857,1.20565689560821
"77",8.80978659183673,-0.0743777187142857,1.20565689560821
"78",9.05618865306122,-0.0743777187142857,1.22723026479548
"79",9.30259071428571,-0.0743777187142857,1.33883807799947
"80",9.5489927755102,-0.0743777187142857,1.33883807799947
"81",9.79539483673469,-0.0743777187142857,1.33883807799947
"82",10.0417968979592,-0.0743777187142857,1.12637421018994
"83",10.2881989591837,-0.0743777187142857,1.10779421523453
"84",10.5346010204082,-0.0743777187142857,1.1492983631133
"85",10.7810030816327,-0.0743777187142857,0.907703141000275
"86",11.0274051428571,-0.0743777187142857,1.22365902351356
"87",11.2738072040816,-0.0743777187142857,1.22365902351356
"88",11.5202092653061,-0.0743777187142857,1.30273073164234
"89",11.7666113265306,-0.0743777187142857,1.20359879317018
"90",12.0130133877551,-0.0743777187142857,1.29097938189291
"91",12.2594154489796,-0.0743777187142857,1.31268479827033
"92",12.5058175102041,-0.0743777187142857,1.31268479827033
"93",12.7522195714286,-0.0743777187142857,1.2844615177593
"94",12.9986216326531,-0.0743777187142857,1.2844615177593
"95",13.2450236938776,-0.0743777187142857,1.2844615177593
"96",13.491425755102,-0.0743777187142857,1.2844615177593
"97",13.7378278163265,-0.0743777187142857,1.2844615177593
"98",13.984229877551,-0.0743777187142857,1.2844615177593
"99",14.2306319387755,-0.0743777187142857,1.2844615177593
"100",14.477034,-0.0743777187142857,1.2844615177593
"101",2.403333,-0.0699446864285714,1.20565689560821
"102",2.64973506122449,-0.0699446864285714,1.20565689560821
"103",2.89613712244898,-0.0699446864285714,1.20565689560821
"104",3.14253918367347,-0.0699446864285714,1.20565689560821
"105",3.38894124489796,-0.0699446864285714,1.20565689560821
"106",3.63534330612245,-0.0699446864285714,1.20565689560821
"107",3.88174536734694,-0.0699446864285714,1.20565689560821
"108",4.12814742857143,-0.0699446864285714,1.20565689560821
"109",4.37454948979592,-0.0699446864285714,1.20565689560821
"110",4.62095155102041,-0.0699446864285714,1.20565689560821
"111",4.8673536122449,-0.0699446864285714,1.20565689560821
"112",5.11375567346939,-0.0699446864285714,1.20565689560821
"113",5.36015773469388,-0.0699446864285714,1.20565689560821
