"","ppt_week","snow2011","Predicted"
"1",0,0,1.75822666816797
"2",0.551857142857143,0,1.47181795439907
"3",1.10371428571429,0,1.47181795439907
"4",1.65557142857143,0,1.37099181585112
"5",2.20742857142857,0,1.501486087871
"6",2.75928571428571,0,1.42196615983491
"7",3.31114285714286,0,1.40903497613085
"8",3.863,0,1.39910083912259
"9",4.41485714285714,0,1.44609904703993
"10",4.96671428571429,0,1.46466963075559
"11",5.51857142857143,0,1.38059138556244
"12",6.07042857142857,0,1.05366258060265
"13",6.62228571428571,0,1.0476858481022
"14",7.17414285714286,0,1.01540026015156
"15",7.726,0,1.05461162118897
"16",8.27785714285714,0,1.05461162118897
"17",8.82971428571429,0,1.05461162118897
"18",9.38157142857143,0,1.05461162118897
"19",9.93342857142857,0,1.05461162118897
"20",10.4852857142857,0,1.05461162118897
"21",11.0371428571429,0,1.05461162118897
"22",11.589,0,0.986885251482026
"23",12.1408571428571,0,0.986885251482026
"24",12.6927142857143,0,0.986885251482026
"25",13.2445714285714,0,0.986885251482026
"26",13.7964285714286,0,0.986885251482026
"27",14.3482857142857,0,1.1745346933111
"28",14.9001428571429,0,1.20016722935534
"29",15.452,0,1.20016722935534
"30",16.0038571428571,0,1.21679685366515
"31",16.5557142857143,0,1.21679685366515
"32",17.1075714285714,0,1.21679685366515
"33",17.6594285714286,0,1.30368285329158
"34",18.2112857142857,0,1.49372677906251
"35",18.7631428571429,0,1.71036910703581
"36",19.315,0,1.71036910703581
"37",19.8668571428571,0,1.71036910703581
"38",20.4187142857143,0,1.71036910703581
"39",20.9705714285714,0,1.71036910703581
"40",21.5224285714286,0,1.71036910703581
"41",22.0742857142857,0,1.71036910703581
"42",22.6261428571429,0,1.71036910703581
"43",23.178,0,1.71036910703581
"44",23.7298571428571,0,1.71036910703581
"45",24.2817142857143,0,1.71036910703581
"46",24.8335714285714,0,1.71036910703581
"47",25.3854285714286,0,1.71036910703581
"48",25.9372857142857,0,1.71036910703581
"49",26.4891428571429,0,1.71036910703581
"50",27.041,0,1.71036910703581
"51",0,0.015694466755102,1.75822666816797
"52",0.551857142857143,0.015694466755102,1.47181795439907
"53",1.10371428571429,0.015694466755102,1.47181795439907
"54",1.65557142857143,0.015694466755102,1.37099181585112
"55",2.20742857142857,0.015694466755102,1.501486087871
"56",2.75928571428571,0.015694466755102,1.42196615983491
"57",3.31114285714286,0.015694466755102,1.40903497613085
"58",3.863,0.015694466755102,1.39910083912259
"59",4.41485714285714,0.015694466755102,1.44609904703993
"60",4.96671428571429,0.015694466755102,1.46466963075559
"61",5.51857142857143,0.015694466755102,1.38059138556244
"62",6.07042857142857,0.015694466755102,1.05366258060265
"63",6.62228571428571,0.015694466755102,1.0476858481022
"64",7.17414285714286,0.015694466755102,1.01540026015156
"65",7.726,0.015694466755102,1.05461162118897
"66",8.27785714285714,0.015694466755102,1.05461162118897
"67",8.82971428571429,0.015694466755102,1.05461162118897
"68",9.38157142857143,0.015694466755102,1.05461162118897
"69",9.93342857142857,0.015694466755102,1.05461162118897
"70",10.4852857142857,0.015694466755102,1.05461162118897
"71",11.0371428571429,0.015694466755102,1.05461162118897
"72",11.589,0.015694466755102,0.986885251482026
"73",12.1408571428571,0.015694466755102,0.986885251482026
"74",12.6927142857143,0.015694466755102,0.986885251482026
"75",13.2445714285714,0.015694466755102,0.986885251482026
"76",13.7964285714286,0.015694466755102,0.986885251482026
"77",14.3482857142857,0.015694466755102,1.1745346933111
"78",14.9001428571429,0.015694466755102,1.20016722935534
"79",15.452,0.015694466755102,1.20016722935534
"80",16.0038571428571,0.015694466755102,1.21679685366515
"81",16.5557142857143,0.015694466755102,1.21679685366515
"82",17.1075714285714,0.015694466755102,1.21679685366515
"83",17.6594285714286,0.015694466755102,1.30368285329158
"84",18.2112857142857,0.015694466755102,1.49372677906251
"85",18.7631428571429,0.015694466755102,1.71036910703581
"86",19.315,0.015694466755102,1.71036910703581
"87",19.8668571428571,0.015694466755102,1.71036910703581
"88",20.4187142857143,0.015694466755102,1.71036910703581
"89",20.9705714285714,0.015694466755102,1.71036910703581
"90",21.5224285714286,0.015694466755102,1.71036910703581
"91",22.0742857142857,0.015694466755102,1.71036910703581
"92",22.6261428571429,0.015694466755102,1.71036910703581
"93",23.178,0.015694466755102,1.71036910703581
"94",23.7298571428571,0.015694466755102,1.71036910703581
"95",24.2817142857143,0.015694466755102,1.71036910703581
"96",24.8335714285714,0.015694466755102,1.71036910703581
"97",25.3854285714286,0.015694466755102,1.71036910703581
"98",25.9372857142857,0.015694466755102,1.71036910703581
"99",26.4891428571429,0.015694466755102,1.71036910703581
"100",27.041,0.015694466755102,1.71036910703581
"101",0,0.0313889335102041,1.75822666816797
"102",0.551857142857143,0.0313889335102041,1.47181795439907
"103",1.10371428571429,0.0313889335102041,1.47181795439907
"104",1.65557142857143,0.0313889335102041,1.37099181585112
"105",2.20742857142857,0.0313889335102041,1.501486087871
"106",2.75928571428571,0.0313889335102041,1.42196615983491
"107",3.31114285714286,0.0313889335102041,1.40903497613085
"108",3.863,0.0313889335102041,1.39910083912259
"109",4.41485714285714,0.0313889335102041,1.44609904703993
"110",4.96671428571429,0.0313889335102041,1.46466963075559
"111",5.51857142857143,0.0313889335102041,1.38059138556244
"112",6.07042857142857,0.0313889335102041,1.05366258060265
"113",6.62228571428571,0.0313889335102041,1.0476858481022
"114",7.17414285714286,0.0313889335102041,1.01540026015156
"115",7.726,0.0313889335102041,1.05461162118897
"116",8.27785714285714,0.0313889335102041,1.05461162118897
"117",8.82971428571429,0.0313889335102041,1.05461162118897
"118",9.38157142857143,0.0313889335102041,1.05461162118897
"119",9.93342857142857,0.0313889335102041,1.05461162118897
"120",10.4852857142857,0.0313889335102041,1.05461162118897
"121",11.0371428571429,0.0313889335102041,1.05461162118897
"122",11.589,0.0313889335102041,0.986885251482026
"123",12.1408571428571,0.0313889335102041,0.986885251482026
"124",12.6927142857143,0.0313889335102041,0.986885251482026
"125",13.2445714285714,0.0313889335102041,0.986885251482026
"126",13.7964285714286,0.0313889335102041,0.986885251482026
"127",14.3482857142857,0.0313889335102041,1.1745346933111
"128",14.9001428571429,0.0313889335102041,1.20016722935534
"129",15.452,0.0313889335102041,1.20016722935534
"130",16.0038571428571,0.0313889335102041,1.21679685366515
"131",16.5557142857143,0.0313889335102041,1.21679685366515
"132",17.1075714285714,0.0313889335102041,1.21679685366515
"133",17.6594285714286,0.0313889335102041,1.30368285329158
"134",18.2112857142857,0.0313889335102041,1.49372677906251
"135",18.7631428571429,0.0313889335102041,1.71036910703581
"136",19.315,0.0313889335102041,1.71036910703581
"137",19.8668571428571,0.0313889335102041,1.71036910703581
"138",20.4187142857143,0.0313889335102041,1.71036910703581
"139",20.9705714285714,0.0313889335102041,1.71036910703581
"140",21.5224285714286,0.0313889335102041,1.71036910703581
"141",22.0742857142857,0.0313889335102041,1.71036910703581
"142",22.6261428571429,0.0313889335102041,1.71036910703581
"143",23.178,0.0313889335102041,1.71036910703581
"144",23.7298571428571,0.0313889335102041,1.71036910703581
"145",24.2817142857143,0.0313889335102041,1.71036910703581
"146",24.8335714285714,0.0313889335102041,1.71036910703581
"147",25.3854285714286,0.0313889335102041,1.71036910703581
"148",25.9372857142857,0.0313889335102041,1.71036910703581
"149",26.4891428571429,0.0313889335102041,1.71036910703581
"150",27.041,0.0313889335102041,1.71036910703581
"151",0,0.0470834002653061,1.75822666816797
"152",0.551857142857143,0.0470834002653061,1.47181795439907
"153",1.10371428571429,0.0470834002653061,1.47181795439907
"154",1.65557142857143,0.0470834002653061,1.37099181585112
"155",2.20742857142857,0.0470834002653061,1.501486087871
"156",2.75928571428571,0.0470834002653061,1.42196615983491
"157",3.31114285714286,0.0470834002653061,1.40903497613085
"158",3.863,0.0470834002653061,1.39910083912259
"159",4.41485714285714,0.0470834002653061,1.44609904703993
"160",4.96671428571429,0.0470834002653061,1.46466963075559
"161",5.51857142857143,0.0470834002653061,1.38059138556244
"162",6.07042857142857,0.0470834002653061,1.05366258060265
"163",6.62228571428571,0.0470834002653061,1.0476858481022
"164",7.17414285714286,0.0470834002653061,1.01540026015156
"165",7.726,0.0470834002653061,1.05461162118897
"166",8.27785714285714,0.0470834002653061,1.05461162118897
"167",8.82971428571429,0.0470834002653061,1.05461162118897
"168",9.38157142857143,0.0470834002653061,1.05461162118897
"169",9.93342857142857,0.0470834002653061,1.05461162118897
"170",10.4852857142857,0.0470834002653061,1.05461162118897
"171",11.0371428571429,0.0470834002653061,1.05461162118897
"172",11.589,0.0470834002653061,0.986885251482026
"173",12.1408571428571,0.0470834002653061,0.986885251482026
"174",12.6927142857143,0.0470834002653061,0.986885251482026
"175",13.2445714285714,0.0470834002653061,0.986885251482026
"176",13.7964285714286,0.0470834002653061,0.986885251482026
"177",14.3482857142857,0.0470834002653061,1.1745346933111
"178",14.9001428571429,0.0470834002653061,1.20016722935534
"179",15.452,0.0470834002653061,1.20016722935534
"180",16.0038571428571,0.0470834002653061,1.21679685366515
"181",16.5557142857143,0.0470834002653061,1.21679685366515
"182",17.1075714285714,0.0470834002653061,1.21679685366515
"183",17.6594285714286,0.0470834002653061,1.30368285329158
"184",18.2112857142857,0.0470834002653061,1.49372677906251
"185",18.7631428571429,0.0470834002653061,1.71036910703581
"186",19.315,0.0470834002653061,1.71036910703581
"187",19.8668571428571,0.0470834002653061,1.71036910703581
"188",20.4187142857143,0.0470834002653061,1.71036910703581
"189",20.9705714285714,0.0470834002653061,1.71036910703581
"190",21.5224285714286,0.0470834002653061,1.71036910703581
"191",22.0742857142857,0.0470834002653061,1.71036910703581
"192",22.6261428571429,0.0470834002653061,1.71036910703581
"193",23.178,0.0470834002653061,1.71036910703581
"194",23.7298571428571,0.0470834002653061,1.71036910703581
"195",24.2817142857143,0.0470834002653061,1.71036910703581
"196",24.8335714285714,0.0470834002653061,1.71036910703581
"197",25.3854285714286,0.0470834002653061,1.71036910703581
"198",25.9372857142857,0.0470834002653061,1.71036910703581
"199",26.4891428571429,0.0470834002653061,1.71036910703581
"200",27.041,0.0470834002653061,1.71036910703581
"201",0,0.0627778670204082,1.75822666816797
"202",0.551857142857143,0.0627778670204082,1.47181795439907
"203",1.10371428571429,0.0627778670204082,1.47181795439907
"204",1.65557142857143,0.0627778670204082,1.37099181585112
"205",2.20742857142857,0.0627778670204082,1.501486087871
