"","tmean_day","LON_DD","Predicted"
"1",5.619,-105.6737137,0.778331500880172
"2",5.83942857142857,-105.6737137,0.778331500880172
"3",6.05985714285714,-105.6737137,0.778331500880172
"4",6.28028571428571,-105.6737137,0.778331500880172
"5",6.50071428571429,-105.6737137,0.778331500880172
"6",6.72114285714286,-105.6737137,0.778331500880172
"7",6.94157142857143,-105.6737137,0.778331500880172
"8",7.162,-105.6737137,0.778331500880172
"9",7.38242857142857,-105.6737137,0.778331500880172
"10",7.60285714285714,-105.6737137,0.778331500880172
"11",7.82328571428571,-105.6737137,0.778331500880172
"12",8.04371428571429,-105.6737137,0.778331500880172
"13",8.26414285714286,-105.6737137,0.778331500880172
"14",8.48457142857143,-105.6737137,0.778331500880172
"15",8.705,-105.6737137,0.699160712995225
"16",8.92542857142857,-105.6737137,0.699160712995225
"17",9.14585714285714,-105.6737137,0.767684148669911
"18",9.36628571428571,-105.6737137,0.744628147615927
"19",9.58671428571429,-105.6737137,0.744628147615927
"20",9.80714285714286,-105.6737137,0.744628147615927
"21",10.0275714285714,-105.6737137,0.744628147615927
"22",10.248,-105.6737137,0.744628147615927
"23",10.4684285714286,-105.6737137,0.733172037386945
"24",10.6888571428571,-105.6737137,0.733172037386945
"25",10.9092857142857,-105.6737137,0.733172037386945
"26",11.1297142857143,-105.6737137,0.870067042638141
"27",11.3501428571429,-105.6737137,1.06803382938678
"28",11.5705714285714,-105.6737137,1.10844247000998
"29",11.791,-105.6737137,1.15766968181707
"30",12.0114285714286,-105.6737137,1.18790297661418
"31",12.2318571428571,-105.6737137,1.06813580904776
"32",12.4522857142857,-105.6737137,1.11338876334982
"33",12.6727142857143,-105.6737137,1.26011324639343
"34",12.8931428571429,-105.6737137,1.30015842540016
"35",13.1135714285714,-105.6737137,1.27959157992316
"36",13.334,-105.6737137,0.869485333626605
"37",13.5544285714286,-105.6737137,0.792925980660478
"38",13.7748571428571,-105.6737137,0.792925980660478
"39",13.9952857142857,-105.6737137,0.792925980660478
"40",14.2157142857143,-105.6737137,0.792925980660478
"41",14.4361428571429,-105.6737137,0.792925980660478
"42",14.6565714285714,-105.6737137,0.792925980660478
"43",14.877,-105.6737137,0.792925980660478
"44",15.0974285714286,-105.6737137,0.792925980660478
"45",15.3178571428571,-105.6737137,0.792925980660478
"46",15.5382857142857,-105.6737137,0.792925980660478
"47",15.7587142857143,-105.6737137,0.792925980660478
"48",15.9791428571429,-105.6737137,0.792925980660478
"49",16.1995714285714,-105.6737137,0.792925980660478
"50",16.42,-105.6737137,0.792925980660478
"51",5.619,-105.672053138776,0.778331500880172
"52",5.83942857142857,-105.672053138776,0.778331500880172
"53",6.05985714285714,-105.672053138776,0.778331500880172
"54",6.28028571428571,-105.672053138776,0.778331500880172
"55",6.50071428571429,-105.672053138776,0.778331500880172
"56",6.72114285714286,-105.672053138776,0.778331500880172
"57",6.94157142857143,-105.672053138776,0.778331500880172
"58",7.162,-105.672053138776,0.778331500880172
"59",7.38242857142857,-105.672053138776,0.778331500880172
"60",7.60285714285714,-105.672053138776,0.778331500880172
"61",7.82328571428571,-105.672053138776,0.778331500880172
"62",8.04371428571429,-105.672053138776,0.778331500880172
"63",8.26414285714286,-105.672053138776,0.778331500880172
"64",8.48457142857143,-105.672053138776,0.778331500880172
"65",8.705,-105.672053138776,0.699160712995225
"66",8.92542857142857,-105.672053138776,0.699160712995225
"67",9.14585714285714,-105.672053138776,0.767684148669911
"68",9.36628571428571,-105.672053138776,0.744628147615927
"69",9.58671428571429,-105.672053138776,0.744628147615927
"70",9.80714285714286,-105.672053138776,0.744628147615927
"71",10.0275714285714,-105.672053138776,0.744628147615927
"72",10.248,-105.672053138776,0.744628147615927
"73",10.4684285714286,-105.672053138776,0.733172037386945
"74",10.6888571428571,-105.672053138776,0.733172037386945
"75",10.9092857142857,-105.672053138776,0.733172037386945
"76",11.1297142857143,-105.672053138776,0.870067042638141
"77",11.3501428571429,-105.672053138776,1.06803382938678
"78",11.5705714285714,-105.672053138776,1.10844247000998
"79",11.791,-105.672053138776,1.15766968181707
"80",12.0114285714286,-105.672053138776,1.18790297661418
"81",12.2318571428571,-105.672053138776,1.06813580904776
"82",12.4522857142857,-105.672053138776,1.11338876334982
"83",12.6727142857143,-105.672053138776,1.26011324639343
"84",12.8931428571429,-105.672053138776,1.30015842540016
"85",13.1135714285714,-105.672053138776,1.27959157992316
"86",13.334,-105.672053138776,0.869485333626605
"87",13.5544285714286,-105.672053138776,0.792925980660478
"88",13.7748571428571,-105.672053138776,0.792925980660478
"89",13.9952857142857,-105.672053138776,0.792925980660478
"90",14.2157142857143,-105.672053138776,0.792925980660478
"91",14.4361428571429,-105.672053138776,0.792925980660478
"92",14.6565714285714,-105.672053138776,0.792925980660478
"93",14.877,-105.672053138776,0.792925980660478
"94",15.0974285714286,-105.672053138776,0.792925980660478
"95",15.3178571428571,-105.672053138776,0.792925980660478
"96",15.5382857142857,-105.672053138776,0.792925980660478
"97",15.7587142857143,-105.672053138776,0.792925980660478
"98",15.9791428571429,-105.672053138776,0.792925980660478
"99",16.1995714285714,-105.672053138776,0.792925980660478
"100",16.42,-105.672053138776,0.792925980660478
"101",5.619,-105.670392577551,0.778331500880172
"102",5.83942857142857,-105.670392577551,0.778331500880172
"103",6.05985714285714,-105.670392577551,0.778331500880172
"104",6.28028571428571,-105.670392577551,0.778331500880172
"105",6.50071428571429,-105.670392577551,0.778331500880172
"106",6.72114285714286,-105.670392577551,0.778331500880172
"107",6.94157142857143,-105.670392577551,0.778331500880172
"108",7.162,-105.670392577551,0.778331500880172
"109",7.38242857142857,-105.670392577551,0.778331500880172
"110",7.60285714285714,-105.670392577551,0.778331500880172
"111",7.82328571428571,-105.670392577551,0.778331500880172
"112",8.04371428571429,-105.670392577551,0.778331500880172
"113",8.26414285714286,-105.670392577551,0.778331500880172
"114",8.48457142857143,-105.670392577551,0.778331500880172
"115",8.705,-105.670392577551,0.699160712995225
"116",8.92542857142857,-105.670392577551,0.699160712995225
"117",9.14585714285714,-105.670392577551,0.767684148669911
"118",9.36628571428571,-105.670392577551,0.744628147615927
"119",9.58671428571429,-105.670392577551,0.744628147615927
"120",9.80714285714286,-105.670392577551,0.744628147615927
"121",10.0275714285714,-105.670392577551,0.744628147615927
"122",10.248,-105.670392577551,0.744628147615927
"123",10.4684285714286,-105.670392577551,0.733172037386945
"124",10.6888571428571,-105.670392577551,0.733172037386945
"125",10.9092857142857,-105.670392577551,0.733172037386945
"126",11.1297142857143,-105.670392577551,0.870067042638141
"127",11.3501428571429,-105.670392577551,1.06803382938678
"128",11.5705714285714,-105.670392577551,1.10844247000998
"129",11.791,-105.670392577551,1.15766968181707
"130",12.0114285714286,-105.670392577551,1.18790297661418
"131",12.2318571428571,-105.670392577551,1.06813580904776
"132",12.4522857142857,-105.670392577551,1.11338876334982
"133",12.6727142857143,-105.670392577551,1.26011324639343
"134",12.8931428571429,-105.670392577551,1.30015842540016
"135",13.1135714285714,-105.670392577551,1.27959157992316
"136",13.334,-105.670392577551,0.869485333626605
"137",13.5544285714286,-105.670392577551,0.792925980660478
"138",13.7748571428571,-105.670392577551,0.792925980660478
"139",13.9952857142857,-105.670392577551,0.792925980660478
"140",14.2157142857143,-105.670392577551,0.792925980660478
"141",14.4361428571429,-105.670392577551,0.792925980660478
"142",14.6565714285714,-105.670392577551,0.792925980660478
"143",14.877,-105.670392577551,0.792925980660478
"144",15.0974285714286,-105.670392577551,0.792925980660478
"145",15.3178571428571,-105.670392577551,0.792925980660478
"146",15.5382857142857,-105.670392577551,0.792925980660478
"147",15.7587142857143,-105.670392577551,0.792925980660478
"148",15.9791428571429,-105.670392577551,0.792925980660478
"149",16.1995714285714,-105.670392577551,0.792925980660478
"150",16.42,-105.670392577551,0.792925980660478
"151",5.619,-105.668732016327,0.778331500880172
"152",5.83942857142857,-105.668732016327,0.778331500880172
"153",6.05985714285714,-105.668732016327,0.778331500880172
"154",6.28028571428571,-105.668732016327,0.778331500880172
"155",6.50071428571429,-105.668732016327,0.778331500880172
"156",6.72114285714286,-105.668732016327,0.778331500880172
"157",6.94157142857143,-105.668732016327,0.778331500880172
"158",7.162,-105.668732016327,0.778331500880172
"159",7.38242857142857,-105.668732016327,0.778331500880172
"160",7.60285714285714,-105.668732016327,0.778331500880172
"161",7.82328571428571,-105.668732016327,0.778331500880172
"162",8.04371428571429,-105.668732016327,0.778331500880172
"163",8.26414285714286,-105.668732016327,0.778331500880172
"164",8.48457142857143,-105.668732016327,0.778331500880172
"165",8.705,-105.668732016327,0.699160712995225
"166",8.92542857142857,-105.668732016327,0.699160712995225
"167",9.14585714285714,-105.668732016327,0.767684148669911
"168",9.36628571428571,-105.668732016327,0.744628147615927
"169",9.58671428571429,-105.668732016327,0.744628147615927
"170",9.80714285714286,-105.668732016327,0.744628147615927
"171",10.0275714285714,-105.668732016327,0.744628147615927
"172",10.248,-105.668732016327,0.744628147615927
"173",10.4684285714286,-105.668732016327,0.733172037386945
"174",10.6888571428571,-105.668732016327,0.733172037386945
"175",10.9092857142857,-105.668732016327,0.733172037386945
"176",11.1297142857143,-105.668732016327,0.870067042638141
"177",11.3501428571429,-105.668732016327,1.06803382938678
"178",11.5705714285714,-105.668732016327,1.10844247000998
"179",11.791,-105.668732016327,1.15766968181707
"180",12.0114285714286,-105.668732016327,1.18790297661418
"181",12.2318571428571,-105.668732016327,1.06813580904776
"182",12.4522857142857,-105.668732016327,1.11338876334982
"183",12.6727142857143,-105.668732016327,1.26011324639343
"184",12.8931428571429,-105.668732016327,1.30015842540016
"185",13.1135714285714,-105.668732016327,1.27959157992316
"186",13.334,-105.668732016327,0.869485333626605
"187",13.5544285714286,-105.668732016327,0.792925980660478
"188",13.7748571428571,-105.668732016327,0.792925980660478
"189",13.9952857142857,-105.668732016327,0.792925980660478
"190",14.2157142857143,-105.668732016327,0.792925980660478
"191",14.4361428571429,-105.668732016327,0.792925980660478
"192",14.6565714285714,-105.668732016327,0.792925980660478
"193",14.877,-105.668732016327,0.792925980660478
"194",15.0974285714286,-105.668732016327,0.792925980660478
"195",15.3178571428571,-105.668732016327,0.792925980660478
"196",15.5382857142857,-105.668732016327,0.792925980660478
"197",15.7587142857143,-105.668732016327,0.792925980660478
"198",15.9791428571429,-105.668732016327,0.792925980660478
"199",16.1995714285714,-105.668732016327,0.792925980660478
"200",16.42,-105.668732016327,0.792925980660478
"201",5.619,-105.667071455102,0.778331500880172
"202",5.83942857142857,-105.667071455102,0.778331500880172
"203",6.05985714285714,-105.667071455102,0.778331500880172
"204",6.28028571428571,-105.667071455102,0.778331500880172
"205",6.50071428571429,-105.667071455102,0.778331500880172
"206",6.72114285714286,-105.667071455102,0.778331500880172
"207",6.94157142857143,-105.667071455102,0.778331500880172
"208",7.162,-105.667071455102,0.778331500880172
"209",7.38242857142857,-105.667071455102,0.778331500880172
"210",7.60285714285714,-105.667071455102,0.778331500880172
"211",7.82328571428571,-105.667071455102,0.778331500880172
"212",8.04371428571429,-105.667071455102,0.778331500880172
"213",8.26414285714286,-105.667071455102,0.778331500880172
