"","snow2011","elevation_m","Predicted"
"1",0,2987,0.951793352100144
"2",0.015694466755102,2987,0.951793352100144
"3",0.0313889335102041,2987,0.951793352100144
"4",0.0470834002653061,2987,0.951793352100144
"5",0.0627778670204082,2987,0.951793352100144
"6",0.0784723337755102,2987,0.951793352100144
"7",0.0941668005306122,2987,0.951793352100144
"8",0.109861267285714,2987,0.951793352100144
"9",0.125555734040816,2987,0.951793352100144
"10",0.141250200795918,2987,0.951793352100144
"11",0.15694466755102,2987,0.951793352100144
"12",0.172639134306122,2987,0.951793352100144
"13",0.188333601061224,2987,0.988182507036634
"14",0.204028067816327,2987,0.988182507036634
"15",0.219722534571429,2987,0.988182507036634
"16",0.235417001326531,2987,0.988182507036634
"17",0.251111468081633,2987,0.988182507036634
"18",0.266805934836735,2987,0.988182507036634
"19",0.282500401591837,2987,0.988182507036634
"20",0.298194868346939,2987,0.988182507036634
"21",0.313889335102041,2987,1.00814256736751
"22",0.329583801857143,2987,1.00814256736751
"23",0.345278268612245,2987,1.00932038589321
"24",0.360972735367347,2987,0.979569670566734
"25",0.376667202122449,2987,0.979569670566734
"26",0.392361668877551,2987,0.979569670566734
"27",0.408056135632653,2987,0.93060024363103
"28",0.423750602387755,2987,0.93060024363103
"29",0.439445069142857,2987,0.90362829028362
"30",0.455139535897959,2987,0.90362829028362
"31",0.470834002653061,2987,0.779759239316673
"32",0.486528469408163,2987,0.779759239316673
"33",0.502222936163265,2987,0.652526564443459
"34",0.517917402918367,2987,0.652526564443459
"35",0.533611869673469,2987,0.652526564443459
"36",0.549306336428571,2987,0.652526564443459
"37",0.565000803183674,2987,0.652526564443459
"38",0.580695269938776,2987,0.652526564443459
"39",0.596389736693878,2987,0.652526564443459
"40",0.61208420344898,2987,0.652526564443459
"41",0.627778670204082,2987,0.652526564443459
"42",0.643473136959184,2987,0.652526564443459
"43",0.659167603714286,2987,0.652526564443459
"44",0.674862070469388,2987,0.652526564443459
"45",0.69055653722449,2987,0.652526564443459
"46",0.706251003979592,2987,0.652526564443459
"47",0.721945470734694,2987,0.652526564443459
"48",0.737639937489796,2987,0.652526564443459
"49",0.753334404244898,2987,0.652526564443459
"50",0.769028871,2987,0.652526564443459
"51",0,2998.48979591837,0.951793352100144
"52",0.015694466755102,2998.48979591837,0.951793352100144
"53",0.0313889335102041,2998.48979591837,0.951793352100144
"54",0.0470834002653061,2998.48979591837,0.951793352100144
"55",0.0627778670204082,2998.48979591837,0.951793352100144
"56",0.0784723337755102,2998.48979591837,0.951793352100144
"57",0.0941668005306122,2998.48979591837,0.951793352100144
"58",0.109861267285714,2998.48979591837,0.951793352100144
"59",0.125555734040816,2998.48979591837,0.951793352100144
"60",0.141250200795918,2998.48979591837,0.951793352100144
"61",0.15694466755102,2998.48979591837,0.951793352100144
"62",0.172639134306122,2998.48979591837,0.951793352100144
"63",0.188333601061224,2998.48979591837,0.988182507036634
"64",0.204028067816327,2998.48979591837,0.988182507036634
"65",0.219722534571429,2998.48979591837,0.988182507036634
"66",0.235417001326531,2998.48979591837,0.988182507036634
"67",0.251111468081633,2998.48979591837,0.988182507036634
"68",0.266805934836735,2998.48979591837,0.988182507036634
"69",0.282500401591837,2998.48979591837,0.988182507036634
"70",0.298194868346939,2998.48979591837,0.988182507036634
"71",0.313889335102041,2998.48979591837,1.00814256736751
"72",0.329583801857143,2998.48979591837,1.00814256736751
"73",0.345278268612245,2998.48979591837,1.00932038589321
"74",0.360972735367347,2998.48979591837,0.979569670566734
"75",0.376667202122449,2998.48979591837,0.979569670566734
"76",0.392361668877551,2998.48979591837,0.979569670566734
"77",0.408056135632653,2998.48979591837,0.93060024363103
"78",0.423750602387755,2998.48979591837,0.93060024363103
"79",0.439445069142857,2998.48979591837,0.90362829028362
"80",0.455139535897959,2998.48979591837,0.90362829028362
"81",0.470834002653061,2998.48979591837,0.779759239316673
"82",0.486528469408163,2998.48979591837,0.779759239316673
"83",0.502222936163265,2998.48979591837,0.652526564443459
"84",0.517917402918367,2998.48979591837,0.652526564443459
"85",0.533611869673469,2998.48979591837,0.652526564443459
"86",0.549306336428571,2998.48979591837,0.652526564443459
"87",0.565000803183674,2998.48979591837,0.652526564443459
"88",0.580695269938776,2998.48979591837,0.652526564443459
"89",0.596389736693878,2998.48979591837,0.652526564443459
"90",0.61208420344898,2998.48979591837,0.652526564443459
"91",0.627778670204082,2998.48979591837,0.652526564443459
"92",0.643473136959184,2998.48979591837,0.652526564443459
"93",0.659167603714286,2998.48979591837,0.652526564443459
"94",0.674862070469388,2998.48979591837,0.652526564443459
"95",0.69055653722449,2998.48979591837,0.652526564443459
"96",0.706251003979592,2998.48979591837,0.652526564443459
"97",0.721945470734694,2998.48979591837,0.652526564443459
"98",0.737639937489796,2998.48979591837,0.652526564443459
"99",0.753334404244898,2998.48979591837,0.652526564443459
