"","lake_perc_area","snow2011","Predicted"
"1",0.48,0,0.459590043149986
"2",0.680204081632653,0,0.459590043149986
"3",0.880408163265306,0,0.588140636863971
"4",1.08061224489796,0,0.606484286390466
"5",1.28081632653061,0,0.866735074966376
"6",1.48102040816327,0,0.901751365256741
"7",1.68122448979592,0,0.932656260966432
"8",1.88142857142857,0,1.02195275946495
"9",2.08163265306122,0,1.04874748130019
"10",2.28183673469388,0,1.00505346155122
"11",2.48204081632653,0,1.00505346155122
"12",2.68224489795918,0,1.01540026015156
"13",2.88244897959184,0,1.01540026015156
"14",3.08265306122449,0,1.01540026015156
"15",3.28285714285714,0,0.991758777943054
"16",3.4830612244898,0,0.991758777943054
"17",3.68326530612245,0,1.02308724945324
"18",3.8834693877551,0,1.01766444205005
"19",4.08367346938775,0,1.00884397416264
"20",4.28387755102041,0,1.00884397416264
"21",4.48408163265306,0,0.971617641295266
"22",4.68428571428571,0,0.971617641295266
"23",4.88448979591837,0,0.971617641295266
"24",5.08469387755102,0,0.971617641295266
"25",5.28489795918367,0,0.971617641295266
"26",5.48510204081633,0,0.971617641295266
"27",5.68530612244898,0,0.971617641295266
"28",5.88551020408163,0,0.945177325676879
"29",6.08571428571429,0,0.945177325676879
"30",6.28591836734694,0,0.945177325676879
"31",6.48612244897959,0,0.945177325676879
"32",6.68632653061225,0,0.945177325676879
"33",6.8865306122449,0,0.945177325676879
"34",7.08673469387755,0,0.945177325676879
"35",7.2869387755102,0,0.945177325676879
"36",7.48714285714286,0,0.945177325676879
"37",7.68734693877551,0,0.945177325676879
"38",7.88755102040816,0,0.945177325676879
"39",8.08775510204082,0,0.974233078825983
"40",8.28795918367347,0,0.974233078825983
"41",8.48816326530612,0,0.974233078825983
"42",8.68836734693878,0,0.974233078825983
"43",8.88857142857143,0,0.974233078825983
"44",9.08877551020408,0,0.974233078825983
"45",9.28897959183673,0,0.974233078825983
"46",9.48918367346939,0,0.974233078825983
"47",9.68938775510204,0,0.974233078825983
"48",9.88959183673469,0,0.974233078825983
"49",10.0897959183673,0,0.974233078825983
"50",10.29,0,0.974233078825983
"51",0.48,0.015694466755102,0.459590043149986
"52",0.680204081632653,0.015694466755102,0.459590043149986
"53",0.880408163265306,0.015694466755102,0.588140636863971
"54",1.08061224489796,0.015694466755102,0.606484286390466
"55",1.28081632653061,0.015694466755102,0.866735074966376
"56",1.48102040816327,0.015694466755102,0.901751365256741
"57",1.68122448979592,0.015694466755102,0.932656260966432
"58",1.88142857142857,0.015694466755102,1.02195275946495
"59",2.08163265306122,0.015694466755102,1.04874748130019
"60",2.28183673469388,0.015694466755102,1.00505346155122
"61",2.48204081632653,0.015694466755102,1.00505346155122
"62",2.68224489795918,0.015694466755102,1.01540026015156
"63",2.88244897959184,0.015694466755102,1.01540026015156
"64",3.08265306122449,0.015694466755102,1.01540026015156
"65",3.28285714285714,0.015694466755102,0.991758777943054
"66",3.4830612244898,0.015694466755102,0.991758777943054
"67",3.68326530612245,0.015694466755102,1.02308724945324
"68",3.8834693877551,0.015694466755102,1.01766444205005
"69",4.08367346938775,0.015694466755102,1.00884397416264
"70",4.28387755102041,0.015694466755102,1.00884397416264
"71",4.48408163265306,0.015694466755102,0.971617641295266
"72",4.68428571428571,0.015694466755102,0.971617641295266
"73",4.88448979591837,0.015694466755102,0.971617641295266
"74",5.08469387755102,0.015694466755102,0.971617641295266
"75",5.28489795918367,0.015694466755102,0.971617641295266
