"","lake_perc_area","snow2011","Predicted"
"1",0.48,0,0.746908369360084
"2",0.680204081632653,0,0.746908369360084
"3",0.880408163265306,0,0.836907102168516
"4",1.08061224489796,0,0.864597849504408
"5",1.28081632653061,0,1.0545944598779
"6",1.48102040816327,0,1.0756540285852
"7",1.68122448979592,0,1.1029424497616
"8",1.88142857142857,0,1.27183586902926
"9",2.08163265306122,0,1.31861147362075
"10",2.28183673469388,0,1.32053678886145
"11",2.48204081632653,0,1.32053678886145
"12",2.68224489795918,0,1.33096552721463
"13",2.88244897959184,0,1.3280521851396
"14",3.08265306122449,0,1.3280521851396
"15",3.28285714285714,0,1.32111797709693
"16",3.4830612244898,0,1.31113575983498
"17",3.68326530612245,0,1.29994812865169
"18",3.8834693877551,0,1.27275479634091
"19",4.08367346938775,0,1.24439036364241
"20",4.28387755102041,0,1.24439036364241
"21",4.48408163265306,0,1.24145842694093
"22",4.68428571428571,0,1.24145842694093
"23",4.88448979591837,0,1.23951706348334
"24",5.08469387755102,0,1.23951706348334
"25",5.28489795918367,0,1.23951706348334
"26",5.48510204081633,0,1.23951706348334
"27",5.68530612244898,0,1.23951706348334
"28",5.88551020408163,0,1.23951706348334
"29",6.08571428571429,0,1.23951706348334
"30",6.28591836734694,0,1.23951706348334
"31",6.48612244897959,0,1.23951706348334
"32",6.68632653061225,0,1.23951706348334
"33",6.8865306122449,0,1.23951706348334
"34",7.08673469387755,0,1.23951706348334
"35",7.2869387755102,0,1.23951706348334
"36",7.48714285714286,0,1.23951706348334
"37",7.68734693877551,0,1.23951706348334
"38",7.88755102040816,0,1.23951706348334
"39",8.08775510204082,0,1.23951706348334
"40",8.28795918367347,0,1.23951706348334
"41",8.48816326530612,0,1.23951706348334
"42",8.68836734693878,0,1.23951706348334
"43",8.88857142857143,0,1.23951706348334
"44",9.08877551020408,0,1.23951706348334
"45",9.28897959183673,0,1.23951706348334
"46",9.48918367346939,0,1.23951706348334
"47",9.68938775510204,0,1.23951706348334
"48",9.88959183673469,0,1.23951706348334
"49",10.0897959183673,0,1.23951706348334
"50",10.29,0,1.23951706348334
"51",0.48,0.015694466755102,0.746908369360084
"52",0.680204081632653,0.015694466755102,0.746908369360084
"53",0.880408163265306,0.015694466755102,0.836907102168516
"54",1.08061224489796,0.015694466755102,0.864597849504408
"55",1.28081632653061,0.015694466755102,1.0545944598779
"56",1.48102040816327,0.015694466755102,1.0756540285852
"57",1.68122448979592,0.015694466755102,1.1029424497616
"58",1.88142857142857,0.015694466755102,1.27183586902926
"59",2.08163265306122,0.015694466755102,1.31861147362075
"60",2.28183673469388,0.015694466755102,1.32053678886145
"61",2.48204081632653,0.015694466755102,1.32053678886145
"62",2.68224489795918,0.015694466755102,1.33096552721463
"63",2.88244897959184,0.015694466755102,1.3280521851396
"64",3.08265306122449,0.015694466755102,1.3280521851396
"65",3.28285714285714,0.015694466755102,1.32111797709693
"66",3.4830612244898,0.015694466755102,1.31113575983498
"67",3.68326530612245,0.015694466755102,1.29994812865169
"68",3.8834693877551,0.015694466755102,1.27275479634091
"69",4.08367346938775,0.015694466755102,1.24439036364241
"70",4.28387755102041,0.015694466755102,1.24439036364241
"71",4.48408163265306,0.015694466755102,1.24145842694093
"72",4.68428571428571,0.015694466755102,1.24145842694093
"73",4.88448979591837,0.015694466755102,1.23951706348334
"74",5.08469387755102,0.015694466755102,1.23951706348334
"75",5.28489795918367,0.015694466755102,1.23951706348334
"76",5.48510204081633,0.015694466755102,1.23951706348334
"77",5.68530612244898,0.015694466755102,1.23951706348334
"78",5.88551020408163,0.015694466755102,1.23951706348334
"79",6.08571428571429,0.015694466755102,1.23951706348334
"80",6.28591836734694,0.015694466755102,1.23951706348334
"81",6.48612244897959,0.015694466755102,1.23951706348334
"82",6.68632653061225,0.015694466755102,1.23951706348334
"83",6.8865306122449,0.015694466755102,1.23951706348334
"84",7.08673469387755,0.015694466755102,1.23951706348334
"85",7.2869387755102,0.015694466755102,1.23951706348334
"86",7.48714285714286,0.015694466755102,1.23951706348334
"87",7.68734693877551,0.015694466755102,1.23951706348334
"88",7.88755102040816,0.015694466755102,1.23951706348334
"89",8.08775510204082,0.015694466755102,1.23951706348334
"90",8.28795918367347,0.015694466755102,1.23951706348334
"91",8.48816326530612,0.015694466755102,1.23951706348334
"92",8.68836734693878,0.015694466755102,1.23951706348334
"93",8.88857142857143,0.015694466755102,1.23951706348334
"94",9.08877551020408,0.015694466755102,1.23951706348334
"95",9.28897959183673,0.015694466755102,1.23951706348334
"96",9.48918367346939,0.015694466755102,1.23951706348334
"97",9.68938775510204,0.015694466755102,1.23951706348334
"98",9.88959183673469,0.015694466755102,1.23951706348334
"99",10.0897959183673,0.015694466755102,1.23951706348334
"100",10.29,0.015694466755102,1.23951706348334
"101",0.48,0.0313889335102041,0.746908369360084
"102",0.680204081632653,0.0313889335102041,0.746908369360084
"103",0.880408163265306,0.0313889335102041,0.836907102168516
"104",1.08061224489796,0.0313889335102041,0.864597849504408
"105",1.28081632653061,0.0313889335102041,1.0545944598779
"106",1.48102040816327,0.0313889335102041,1.0756540285852
"107",1.68122448979592,0.0313889335102041,1.1029424497616
"108",1.88142857142857,0.0313889335102041,1.27183586902926
"109",2.08163265306122,0.0313889335102041,1.31861147362075
"110",2.28183673469388,0.0313889335102041,1.32053678886145
"111",2.48204081632653,0.0313889335102041,1.32053678886145
"112",2.68224489795918,0.0313889335102041,1.33096552721463
"113",2.88244897959184,0.0313889335102041,1.3280521851396
"114",3.08265306122449,0.0313889335102041,1.3280521851396
"115",3.28285714285714,0.0313889335102041,1.32111797709693
"116",3.4830612244898,0.0313889335102041,1.31113575983498
"117",3.68326530612245,0.0313889335102041,1.29994812865169
"118",3.8834693877551,0.0313889335102041,1.27275479634091
"119",4.08367346938775,0.0313889335102041,1.24439036364241
"120",4.28387755102041,0.0313889335102041,1.24439036364241
"121",4.48408163265306,0.0313889335102041,1.24145842694093
"122",4.68428571428571,0.0313889335102041,1.24145842694093
"123",4.88448979591837,0.0313889335102041,1.23951706348334
"124",5.08469387755102,0.0313889335102041,1.23951706348334
"125",5.28489795918367,0.0313889335102041,1.23951706348334
"126",5.48510204081633,0.0313889335102041,1.23951706348334
"127",5.68530612244898,0.0313889335102041,1.23951706348334
"128",5.88551020408163,0.0313889335102041,1.23951706348334
"129",6.08571428571429,0.0313889335102041,1.23951706348334
"130",6.28591836734694,0.0313889335102041,1.23951706348334
"131",6.48612244897959,0.0313889335102041,1.23951706348334
"132",6.68632653061225,0.0313889335102041,1.23951706348334
"133",6.8865306122449,0.0313889335102041,1.23951706348334
"134",7.08673469387755,0.0313889335102041,1.23951706348334
"135",7.2869387755102,0.0313889335102041,1.23951706348334
"136",7.48714285714286,0.0313889335102041,1.23951706348334
"137",7.68734693877551,0.0313889335102041,1.23951706348334
"138",7.88755102040816,0.0313889335102041,1.23951706348334
"139",8.08775510204082,0.0313889335102041,1.23951706348334
"140",8.28795918367347,0.0313889335102041,1.23951706348334
"141",8.48816326530612,0.0313889335102041,1.23951706348334
"142",8.68836734693878,0.0313889335102041,1.23951706348334
"143",8.88857142857143,0.0313889335102041,1.23951706348334
"144",9.08877551020408,0.0313889335102041,1.23951706348334
"145",9.28897959183673,0.0313889335102041,1.23951706348334
"146",9.48918367346939,0.0313889335102041,1.23951706348334
"147",9.68938775510204,0.0313889335102041,1.23951706348334
"148",9.88959183673469,0.0313889335102041,1.23951706348334
"149",10.0897959183673,0.0313889335102041,1.23951706348334
"150",10.29,0.0313889335102041,1.23951706348334
"151",0.48,0.0470834002653061,0.746908369360084
"152",0.680204081632653,0.0470834002653061,0.746908369360084
"153",0.880408163265306,0.0470834002653061,0.836907102168516
"154",1.08061224489796,0.0470834002653061,0.864597849504408
"155",1.28081632653061,0.0470834002653061,1.0545944598779
"156",1.48102040816327,0.0470834002653061,1.0756540285852
"157",1.68122448979592,0.0470834002653061,1.1029424497616
"158",1.88142857142857,0.0470834002653061,1.27183586902926
"159",2.08163265306122,0.0470834002653061,1.31861147362075
"160",2.28183673469388,0.0470834002653061,1.32053678886145
"161",2.48204081632653,0.0470834002653061,1.32053678886145
"162",2.68224489795918,0.0470834002653061,1.33096552721463
"163",2.88244897959184,0.0470834002653061,1.3280521851396
"164",3.08265306122449,0.0470834002653061,1.3280521851396
"165",3.28285714285714,0.0470834002653061,1.32111797709693
"166",3.4830612244898,0.0470834002653061,1.31113575983498
"167",3.68326530612245,0.0470834002653061,1.29994812865169
"168",3.8834693877551,0.0470834002653061,1.27275479634091
"169",4.08367346938775,0.0470834002653061,1.24439036364241
"170",4.28387755102041,0.0470834002653061,1.24439036364241
"171",4.48408163265306,0.0470834002653061,1.24145842694093
"172",4.68428571428571,0.0470834002653061,1.24145842694093
"173",4.88448979591837,0.0470834002653061,1.23951706348334
"174",5.08469387755102,0.0470834002653061,1.23951706348334
"175",5.28489795918367,0.0470834002653061,1.23951706348334
"176",5.48510204081633,0.0470834002653061,1.23951706348334
"177",5.68530612244898,0.0470834002653061,1.23951706348334
"178",5.88551020408163,0.0470834002653061,1.23951706348334
"179",6.08571428571429,0.0470834002653061,1.23951706348334
"180",6.28591836734694,0.0470834002653061,1.23951706348334
"181",6.48612244897959,0.0470834002653061,1.23951706348334
"182",6.68632653061225,0.0470834002653061,1.23951706348334
"183",6.8865306122449,0.0470834002653061,1.23951706348334
"184",7.08673469387755,0.0470834002653061,1.23951706348334
"185",7.2869387755102,0.0470834002653061,1.23951706348334
"186",7.48714285714286,0.0470834002653061,1.23951706348334
"187",7.68734693877551,0.0470834002653061,1.23951706348334
"188",7.88755102040816,0.0470834002653061,1.23951706348334
