"","TEMP","snow2011","Predicted"
"1",2.56,0,1.26243788581387
"2",2.89551020408163,0,1.26243788581387
"3",3.23102040816327,0,1.26243788581387
"4",3.5665306122449,0,1.26243788581387
"5",3.90204081632653,0,1.26243788581387
"6",4.23755102040816,0,1.26243788581387
"7",4.5730612244898,0,1.26243788581387
"8",4.90857142857143,0,1.26243788581387
"9",5.24408163265306,0,1.25695512134154
"10",5.57959183673469,0,1.47908566204156
"11",5.91510204081633,0,1.51325648089722
"12",6.25061224489796,0,1.52086919914801
"13",6.58612244897959,0,1.51754015905722
"14",6.92163265306123,0,1.52683386164497
"15",7.25714285714286,0,1.53143328630705
"16",7.59265306122449,0,1.50703951545267
"17",7.92816326530612,0,1.44662970834893
"18",8.26367346938776,0,1.45173016243218
"19",8.59918367346939,0,1.45173016243218
"20",8.93469387755102,0,1.43477122137353
"21",9.27020408163265,0,1.4146771421979
"22",9.60571428571429,0,1.41075833135977
"23",9.94122448979592,0,1.41075833135977
"24",10.2767346938776,0,1.35482965890817
"25",10.6122448979592,0,1.32660462707576
"26",10.9477551020408,0,1.22375247563068
"27",11.2832653061225,0,1.18599455803503
"28",11.6187755102041,0,1.17681212805175
"29",11.9542857142857,0,1.17681212805175
"30",12.2897959183673,0,1.15163019017744
"31",12.625306122449,0,1.15163019017744
"32",12.9608163265306,0,1.15163019017744
"33",13.2963265306122,0,1.12104034662126
"34",13.6318367346939,0,1.12104034662126
"35",13.9673469387755,0,1.12104034662126
"36",14.3028571428571,0,1.12104034662126
"37",14.6383673469388,0,1.12104034662126
"38",14.9738775510204,0,1.12104034662126
"39",15.309387755102,0,1.12104034662126
"40",15.6448979591837,0,1.12104034662126
"41",15.9804081632653,0,1.12104034662126
"42",16.3159183673469,0,1.12104034662126
"43",16.6514285714286,0,1.12104034662126
"44",16.9869387755102,0,1.12104034662126
"45",17.3224489795918,0,1.12104034662126
"46",17.6579591836735,0,1.12104034662126
"47",17.9934693877551,0,1.12104034662126
"48",18.3289795918367,0,1.12104034662126
"49",18.6644897959184,0,1.12104034662126
"50",19,0,1.12104034662126
"51",2.56,0.015694466755102,1.26243788581387
"52",2.89551020408163,0.015694466755102,1.26243788581387
"53",3.23102040816327,0.015694466755102,1.26243788581387
"54",3.5665306122449,0.015694466755102,1.26243788581387
"55",3.90204081632653,0.015694466755102,1.26243788581387
"56",4.23755102040816,0.015694466755102,1.26243788581387
"57",4.5730612244898,0.015694466755102,1.26243788581387
"58",4.90857142857143,0.015694466755102,1.26243788581387
"59",5.24408163265306,0.015694466755102,1.25695512134154
"60",5.57959183673469,0.015694466755102,1.47908566204156
"61",5.91510204081633,0.015694466755102,1.51325648089722
"62",6.25061224489796,0.015694466755102,1.52086919914801
"63",6.58612244897959,0.015694466755102,1.51754015905722
"64",6.92163265306123,0.015694466755102,1.52683386164497
"65",7.25714285714286,0.015694466755102,1.53143328630705
"66",7.59265306122449,0.015694466755102,1.50703951545267
"67",7.92816326530612,0.015694466755102,1.44662970834893
"68",8.26367346938776,0.015694466755102,1.45173016243218
"69",8.59918367346939,0.015694466755102,1.45173016243218
"70",8.93469387755102,0.015694466755102,1.43477122137353
"71",9.27020408163265,0.015694466755102,1.4146771421979
"72",9.60571428571429,0.015694466755102,1.41075833135977
"73",9.94122448979592,0.015694466755102,1.41075833135977
"74",10.2767346938776,0.015694466755102,1.35482965890817
"75",10.6122448979592,0.015694466755102,1.32660462707576
"76",10.9477551020408,0.015694466755102,1.22375247563068
"77",11.2832653061225,0.015694466755102,1.18599455803503
"78",11.6187755102041,0.015694466755102,1.17681212805175
"79",11.9542857142857,0.015694466755102,1.17681212805175
"80",12.2897959183673,0.015694466755102,1.15163019017744
"81",12.625306122449,0.015694466755102,1.15163019017744
"82",12.9608163265306,0.015694466755102,1.15163019017744
"83",13.2963265306122,0.015694466755102,1.12104034662126
"84",13.6318367346939,0.015694466755102,1.12104034662126
"85",13.9673469387755,0.015694466755102,1.12104034662126
"86",14.3028571428571,0.015694466755102,1.12104034662126
"87",14.6383673469388,0.015694466755102,1.12104034662126
"88",14.9738775510204,0.015694466755102,1.12104034662126
"89",15.309387755102,0.015694466755102,1.12104034662126
"90",15.6448979591837,0.015694466755102,1.12104034662126
"91",15.9804081632653,0.015694466755102,1.12104034662126
"92",16.3159183673469,0.015694466755102,1.12104034662126
"93",16.6514285714286,0.015694466755102,1.12104034662126
"94",16.9869387755102,0.015694466755102,1.12104034662126
"95",17.3224489795918,0.015694466755102,1.12104034662126
"96",17.6579591836735,0.015694466755102,1.12104034662126
"97",17.9934693877551,0.015694466755102,1.12104034662126
"98",18.3289795918367,0.015694466755102,1.12104034662126
"99",18.6644897959184,0.015694466755102,1.12104034662126
"100",19,0.015694466755102,1.12104034662126
"101",2.56,0.0313889335102041,1.26243788581387
"102",2.89551020408163,0.0313889335102041,1.26243788581387
"103",3.23102040816327,0.0313889335102041,1.26243788581387
"104",3.5665306122449,0.0313889335102041,1.26243788581387
"105",3.90204081632653,0.0313889335102041,1.26243788581387
"106",4.23755102040816,0.0313889335102041,1.26243788581387
"107",4.5730612244898,0.0313889335102041,1.26243788581387
"108",4.90857142857143,0.0313889335102041,1.26243788581387
"109",5.24408163265306,0.0313889335102041,1.25695512134154
"110",5.57959183673469,0.0313889335102041,1.47908566204156
"111",5.91510204081633,0.0313889335102041,1.51325648089722
"112",6.25061224489796,0.0313889335102041,1.52086919914801
"113",6.58612244897959,0.0313889335102041,1.51754015905722
"114",6.92163265306123,0.0313889335102041,1.52683386164497
"115",7.25714285714286,0.0313889335102041,1.53143328630705
"116",7.59265306122449,0.0313889335102041,1.50703951545267
"117",7.92816326530612,0.0313889335102041,1.44662970834893
"118",8.26367346938776,0.0313889335102041,1.45173016243218
"119",8.59918367346939,0.0313889335102041,1.45173016243218
"120",8.93469387755102,0.0313889335102041,1.43477122137353
"121",9.27020408163265,0.0313889335102041,1.4146771421979
"122",9.60571428571429,0.0313889335102041,1.41075833135977
"123",9.94122448979592,0.0313889335102041,1.41075833135977
"124",10.2767346938776,0.0313889335102041,1.35482965890817
"125",10.6122448979592,0.0313889335102041,1.32660462707576
"126",10.9477551020408,0.0313889335102041,1.22375247563068
"127",11.2832653061225,0.0313889335102041,1.18599455803503
"128",11.6187755102041,0.0313889335102041,1.17681212805175
"129",11.9542857142857,0.0313889335102041,1.17681212805175
"130",12.2897959183673,0.0313889335102041,1.15163019017744
"131",12.625306122449,0.0313889335102041,1.15163019017744
"132",12.9608163265306,0.0313889335102041,1.15163019017744
"133",13.2963265306122,0.0313889335102041,1.12104034662126
"134",13.6318367346939,0.0313889335102041,1.12104034662126
"135",13.9673469387755,0.0313889335102041,1.12104034662126
"136",14.3028571428571,0.0313889335102041,1.12104034662126
"137",14.6383673469388,0.0313889335102041,1.12104034662126
"138",14.9738775510204,0.0313889335102041,1.12104034662126
"139",15.309387755102,0.0313889335102041,1.12104034662126
"140",15.6448979591837,0.0313889335102041,1.12104034662126
"141",15.9804081632653,0.0313889335102041,1.12104034662126
"142",16.3159183673469,0.0313889335102041,1.12104034662126
"143",16.6514285714286,0.0313889335102041,1.12104034662126
"144",16.9869387755102,0.0313889335102041,1.12104034662126
"145",17.3224489795918,0.0313889335102041,1.12104034662126
"146",17.6579591836735,0.0313889335102041,1.12104034662126
"147",17.9934693877551,0.0313889335102041,1.12104034662126
"148",18.3289795918367,0.0313889335102041,1.12104034662126
"149",18.6644897959184,0.0313889335102041,1.12104034662126
"150",19,0.0313889335102041,1.12104034662126
"151",2.56,0.0470834002653061,1.26243788581387
"152",2.89551020408163,0.0470834002653061,1.26243788581387
"153",3.23102040816327,0.0470834002653061,1.26243788581387
"154",3.5665306122449,0.0470834002653061,1.26243788581387
"155",3.90204081632653,0.0470834002653061,1.26243788581387
"156",4.23755102040816,0.0470834002653061,1.26243788581387
"157",4.5730612244898,0.0470834002653061,1.26243788581387
"158",4.90857142857143,0.0470834002653061,1.26243788581387
"159",5.24408163265306,0.0470834002653061,1.25695512134154
"160",5.57959183673469,0.0470834002653061,1.47908566204156
"161",5.91510204081633,0.0470834002653061,1.51325648089722
"162",6.25061224489796,0.0470834002653061,1.52086919914801
"163",6.58612244897959,0.0470834002653061,1.51754015905722
"164",6.92163265306123,0.0470834002653061,1.52683386164497
"165",7.25714285714286,0.0470834002653061,1.53143328630705
"166",7.59265306122449,0.0470834002653061,1.50703951545267
"167",7.92816326530612,0.0470834002653061,1.44662970834893
"168",8.26367346938776,0.0470834002653061,1.45173016243218
"169",8.59918367346939,0.0470834002653061,1.45173016243218
"170",8.93469387755102,0.0470834002653061,1.43477122137353
"171",9.27020408163265,0.0470834002653061,1.4146771421979
"172",9.60571428571429,0.0470834002653061,1.41075833135977
"173",9.94122448979592,0.0470834002653061,1.41075833135977
"174",10.2767346938776,0.0470834002653061,1.35482965890817
"175",10.6122448979592,0.0470834002653061,1.32660462707576
"176",10.9477551020408,0.0470834002653061,1.22375247563068
"177",11.2832653061225,0.0470834002653061,1.18599455803503
"178",11.6187755102041,0.0470834002653061,1.17681212805175
"179",11.9542857142857,0.0470834002653061,1.17681212805175
"180",12.2897959183673,0.0470834002653061,1.15163019017744
"181",12.625306122449,0.0470834002653061,1.15163019017744
"182",12.9608163265306,0.0470834002653061,1.15163019017744
"183",13.2963265306122,0.0470834002653061,1.12104034662126
"184",13.6318367346939,0.0470834002653061,1.12104034662126
"185",13.9673469387755,0.0470834002653061,1.12104034662126
"186",14.3028571428571,0.0470834002653061,1.12104034662126
"187",14.6383673469388,0.0470834002653061,1.12104034662126
"188",14.9738775510204,0.0470834002653061,1.12104034662126
"189",15.309387755102,0.0470834002653061,1.12104034662126
"190",15.6448979591837,0.0470834002653061,1.12104034662126
"191",15.9804081632653,0.0470834002653061,1.12104034662126
"192",16.3159183673469,0.0470834002653061,1.12104034662126
"193",16.6514285714286,0.0470834002653061,1.12104034662126
"194",16.9869387755102,0.0470834002653061,1.12104034662126
"195",17.3224489795918,0.0470834002653061,1.12104034662126
"196",17.6579591836735,0.0470834002653061,1.12104034662126
"197",17.9934693877551,0.0470834002653061,1.12104034662126
"198",18.3289795918367,0.0470834002653061,1.12104034662126
"199",18.6644897959184,0.0470834002653061,1.12104034662126
"200",19,0.0470834002653061,1.12104034662126
"201",2.56,0.0627778670204082,1.26243788581387
"202",2.89551020408163,0.0627778670204082,1.26243788581387
"203",3.23102040816327,0.0627778670204082,1.26243788581387
"204",3.5665306122449,0.0627778670204082,1.26243788581387
"205",3.90204081632653,0.0627778670204082,1.26243788581387
"206",4.23755102040816,0.0627778670204082,1.26243788581387
"207",4.5730612244898,0.0627778670204082,1.26243788581387
"208",4.90857142857143,0.0627778670204082,1.26243788581387
"209",5.24408163265306,0.0627778670204082,1.25695512134154
"210",5.57959183673469,0.0627778670204082,1.47908566204156
"211",5.91510204081633,0.0627778670204082,1.51325648089722
"212",6.25061224489796,0.0627778670204082,1.52086919914801
"213",6.58612244897959,0.0627778670204082,1.51754015905722
"214",6.92163265306123,0.0627778670204082,1.52683386164497
"215",7.25714285714286,0.0627778670204082,1.53143328630705
"216",7.59265306122449,0.0627778670204082,1.50703951545267
"217",7.92816326530612,0.0627778670204082,1.44662970834893
"218",8.26367346938776,0.0627778670204082,1.45173016243218
"219",8.59918367346939,0.0627778670204082,1.45173016243218
"220",8.93469387755102,0.0627778670204082,1.43477122137353
"221",9.27020408163265,0.0627778670204082,1.4146771421979
"222",9.60571428571429,0.0627778670204082,1.41075833135977
