"","eastMEAN","snow1992to2011","Predicted"
"1",-0.078810751,-0.035897436,1.16203073404376
"2",-0.0743777187142857,-0.035897436,1.16203073404376
"3",-0.0699446864285714,-0.035897436,1.16203073404376
"4",-0.0655116541428571,-0.035897436,1.16203073404376
"5",-0.0610786218571429,-0.035897436,1.16203073404376
"6",-0.0566455895714286,-0.035897436,1.16203073404376
"7",-0.0522125572857143,-0.035897436,1.16203073404376
"8",-0.047779525,-0.035897436,1.16203073404376
"9",-0.0433464927142857,-0.035897436,1.16203073404376
"10",-0.0389134604285714,-0.035897436,1.16203073404376
"11",-0.0344804281428571,-0.035897436,1.16203073404376
"12",-0.0300473958571429,-0.035897436,1.16203073404376
"13",-0.0256143635714286,-0.035897436,1.16203073404376
"14",-0.0211813312857143,-0.035897436,1.16203073404376
"15",-0.016748299,-0.035897436,1.16203073404376
"16",-0.0123152667142857,-0.035897436,1.16203073404376
"17",-0.00788223442857143,-0.035897436,1.16203073404376
"18",-0.00344920214285714,-0.035897436,1.16203073404376
"19",0.000983830142857148,-0.035897436,1.16203073404376
"20",0.00541686242857142,-0.035897436,1.16203073404376
"21",0.00984989471428571,-0.035897436,1.16203073404376
"22",0.014282927,-0.035897436,1.16203073404376
"23",0.0187159592857143,-0.035897436,1.16712136391992
"24",0.0231489915714286,-0.035897436,1.16712136391992
"25",0.0275820238571429,-0.035897436,1.19375832118815
"26",0.0320150561428571,-0.035897436,1.24262032539799
"27",0.0364480884285714,-0.035897436,1.25234642806439
"28",0.0408811207142857,-0.035897436,1.25234642806439
"29",0.045314153,-0.035897436,1.23893230605176
"30",0.0497471852857143,-0.035897436,1.23893230605176
"31",0.0541802175714286,-0.035897436,1.23893230605176
"32",0.0586132498571428,-0.035897436,1.20510538780918
"33",0.0630462821428571,-0.035897436,1.20510538780918
"34",0.0674793144285714,-0.035897436,1.20510538780918
"35",0.0719123467142857,-0.035897436,1.20510538780918
"36",0.076345379,-0.035897436,1.20510538780918
"37",0.0807784112857143,-0.035897436,1.20510538780918
"38",0.0852114435714286,-0.035897436,1.20510538780918
"39",0.0896444758571428,-0.035897436,1.20510538780918
"40",0.0940775081428571,-0.035897436,1.20510538780918
"41",0.0985105404285714,-0.035897436,1.20510538780918
"42",0.102943572714286,-0.035897436,1.20510538780918
"43",0.107376605,-0.035897436,1.20510538780918
"44",0.111809637285714,-0.035897436,1.20510538780918
"45",0.116242669571429,-0.035897436,1.20510538780918
"46",0.120675701857143,-0.035897436,1.20510538780918
"47",0.125108734142857,-0.035897436,1.20510538780918
"48",0.129541766428571,-0.035897436,1.20510538780918
"49",0.133974798714286,-0.035897436,1.20510538780918
"50",0.138407831,-0.035897436,1.20510538780918
"51",-0.078810751,-0.0351648352653061,1.16203073404376
"52",-0.0743777187142857,-0.0351648352653061,1.16203073404376
"53",-0.0699446864285714,-0.0351648352653061,1.16203073404376
"54",-0.0655116541428571,-0.0351648352653061,1.16203073404376
"55",-0.0610786218571429,-0.0351648352653061,1.16203073404376
"56",-0.0566455895714286,-0.0351648352653061,1.16203073404376
"57",-0.0522125572857143,-0.0351648352653061,1.16203073404376
"58",-0.047779525,-0.0351648352653061,1.16203073404376
"59",-0.0433464927142857,-0.0351648352653061,1.16203073404376
"60",-0.0389134604285714,-0.0351648352653061,1.16203073404376
"61",-0.0344804281428571,-0.0351648352653061,1.16203073404376
"62",-0.0300473958571429,-0.0351648352653061,1.16203073404376
"63",-0.0256143635714286,-0.0351648352653061,1.16203073404376
"64",-0.0211813312857143,-0.0351648352653061,1.16203073404376
"65",-0.016748299,-0.0351648352653061,1.16203073404376
"66",-0.0123152667142857,-0.0351648352653061,1.16203073404376
"67",-0.00788223442857143,-0.0351648352653061,1.16203073404376
"68",-0.00344920214285714,-0.0351648352653061,1.16203073404376
"69",0.000983830142857148,-0.0351648352653061,1.16203073404376
"70",0.00541686242857142,-0.0351648352653061,1.16203073404376
"71",0.00984989471428571,-0.0351648352653061,1.16203073404376
"72",0.014282927,-0.0351648352653061,1.16203073404376
"73",0.0187159592857143,-0.0351648352653061,1.16712136391992
"74",0.0231489915714286,-0.0351648352653061,1.16712136391992
"75",0.0275820238571429,-0.0351648352653061,1.19375832118815
"76",0.0320150561428571,-0.0351648352653061,1.24262032539799
"77",0.0364480884285714,-0.0351648352653061,1.25234642806439
"78",0.0408811207142857,-0.0351648352653061,1.25234642806439
"79",0.045314153,-0.0351648352653061,1.23893230605176
"80",0.0497471852857143,-0.0351648352653061,1.23893230605176
"81",0.0541802175714286,-0.0351648352653061,1.23893230605176
"82",0.0586132498571428,-0.0351648352653061,1.20510538780918
"83",0.0630462821428571,-0.0351648352653061,1.20510538780918
"84",0.0674793144285714,-0.0351648352653061,1.20510538780918
"85",0.0719123467142857,-0.0351648352653061,1.20510538780918
"86",0.076345379,-0.0351648352653061,1.20510538780918
"87",0.0807784112857143,-0.0351648352653061,1.20510538780918
"88",0.0852114435714286,-0.0351648352653061,1.20510538780918
"89",0.0896444758571428,-0.0351648352653061,1.20510538780918
"90",0.0940775081428571,-0.0351648352653061,1.20510538780918
"91",0.0985105404285714,-0.0351648352653061,1.20510538780918
"92",0.102943572714286,-0.0351648352653061,1.20510538780918
"93",0.107376605,-0.0351648352653061,1.20510538780918
"94",0.111809637285714,-0.0351648352653061,1.20510538780918
"95",0.116242669571429,-0.0351648352653061,1.20510538780918
"96",0.120675701857143,-0.0351648352653061,1.20510538780918
"97",0.125108734142857,-0.0351648352653061,1.20510538780918
"98",0.129541766428571,-0.0351648352653061,1.20510538780918
"99",0.133974798714286,-0.0351648352653061,1.20510538780918
"100",0.138407831,-0.0351648352653061,1.20510538780918
"101",-0.078810751,-0.0344322345306122,1.16203073404376
"102",-0.0743777187142857,-0.0344322345306122,1.16203073404376
"103",-0.0699446864285714,-0.0344322345306122,1.16203073404376
"104",-0.0655116541428571,-0.0344322345306122,1.16203073404376
"105",-0.0610786218571429,-0.0344322345306122,1.16203073404376
"106",-0.0566455895714286,-0.0344322345306122,1.16203073404376
"107",-0.0522125572857143,-0.0344322345306122,1.16203073404376
"108",-0.047779525,-0.0344322345306122,1.16203073404376
"109",-0.0433464927142857,-0.0344322345306122,1.16203073404376
"110",-0.0389134604285714,-0.0344322345306122,1.16203073404376
"111",-0.0344804281428571,-0.0344322345306122,1.16203073404376
"112",-0.0300473958571429,-0.0344322345306122,1.16203073404376
"113",-0.0256143635714286,-0.0344322345306122,1.16203073404376
"114",-0.0211813312857143,-0.0344322345306122,1.16203073404376
"115",-0.016748299,-0.0344322345306122,1.16203073404376
"116",-0.0123152667142857,-0.0344322345306122,1.16203073404376
"117",-0.00788223442857143,-0.0344322345306122,1.16203073404376
"118",-0.00344920214285714,-0.0344322345306122,1.16203073404376
"119",0.000983830142857148,-0.0344322345306122,1.16203073404376
"120",0.00541686242857142,-0.0344322345306122,1.16203073404376
"121",0.00984989471428571,-0.0344322345306122,1.16203073404376
"122",0.014282927,-0.0344322345306122,1.16203073404376
"123",0.0187159592857143,-0.0344322345306122,1.16712136391992
"124",0.0231489915714286,-0.0344322345306122,1.16712136391992
"125",0.0275820238571429,-0.0344322345306122,1.19375832118815
"126",0.0320150561428571,-0.0344322345306122,1.24262032539799
"127",0.0364480884285714,-0.0344322345306122,1.25234642806439
"128",0.0408811207142857,-0.0344322345306122,1.25234642806439
"129",0.045314153,-0.0344322345306122,1.23893230605176
"130",0.0497471852857143,-0.0344322345306122,1.23893230605176
"131",0.0541802175714286,-0.0344322345306122,1.23893230605176
"132",0.0586132498571428,-0.0344322345306122,1.20510538780918
"133",0.0630462821428571,-0.0344322345306122,1.20510538780918
"134",0.0674793144285714,-0.0344322345306122,1.20510538780918
"135",0.0719123467142857,-0.0344322345306122,1.20510538780918
"136",0.076345379,-0.0344322345306122,1.20510538780918
"137",0.0807784112857143,-0.0344322345306122,1.20510538780918
"138",0.0852114435714286,-0.0344322345306122,1.20510538780918
"139",0.0896444758571428,-0.0344322345306122,1.20510538780918
"140",0.0940775081428571,-0.0344322345306122,1.20510538780918
"141",0.0985105404285714,-0.0344322345306122,1.20510538780918
"142",0.102943572714286,-0.0344322345306122,1.20510538780918
"143",0.107376605,-0.0344322345306122,1.20510538780918
"144",0.111809637285714,-0.0344322345306122,1.20510538780918
"145",0.116242669571429,-0.0344322345306122,1.20510538780918
"146",0.120675701857143,-0.0344322345306122,1.20510538780918
"147",0.125108734142857,-0.0344322345306122,1.20510538780918
"148",0.129541766428571,-0.0344322345306122,1.20510538780918
"149",0.133974798714286,-0.0344322345306122,1.20510538780918
"150",0.138407831,-0.0344322345306122,1.20510538780918
"151",-0.078810751,-0.0336996337959184,1.16203073404376
"152",-0.0743777187142857,-0.0336996337959184,1.16203073404376
"153",-0.0699446864285714,-0.0336996337959184,1.16203073404376
"154",-0.0655116541428571,-0.0336996337959184,1.16203073404376
"155",-0.0610786218571429,-0.0336996337959184,1.16203073404376
"156",-0.0566455895714286,-0.0336996337959184,1.16203073404376
"157",-0.0522125572857143,-0.0336996337959184,1.16203073404376
"158",-0.047779525,-0.0336996337959184,1.16203073404376
"159",-0.0433464927142857,-0.0336996337959184,1.16203073404376
"160",-0.0389134604285714,-0.0336996337959184,1.16203073404376
