"","NO3_N","tmean_month","Predicted"
"1",0.002,2.403333,1.49451764192239
"2",0.0100612244897959,2.403333,1.49451764192239
"3",0.0181224489795918,2.403333,1.49451764192239
"4",0.0261836734693878,2.403333,1.36097430440862
"5",0.0342448979591837,2.403333,1.43451808747374
"6",0.0423061224489796,2.403333,1.47670600031806
"7",0.0503673469387755,2.403333,1.47670600031806
"8",0.0584285714285714,2.403333,1.49011694183189
"9",0.0664897959183673,2.403333,1.49011694183189
"10",0.0745510204081633,2.403333,1.49011694183189
"11",0.0826122448979592,2.403333,1.19127467993682
"12",0.0906734693877551,2.403333,1.19127467993682
"13",0.098734693877551,2.403333,1.19127467993682
"14",0.106795918367347,2.403333,1.17795078103101
"15",0.114857142857143,2.403333,1.18640512604129
"16",0.122918367346939,2.403333,1.13693091522901
"17",0.130979591836735,2.403333,1.13693091522901
"18",0.139040816326531,2.403333,1.13693091522901
"19",0.147102040816327,2.403333,1.13693091522901
"20",0.155163265306122,2.403333,1.13693091522901
"21",0.163224489795918,2.403333,1.13693091522901
"22",0.171285714285714,2.403333,1.13693091522901
"23",0.17934693877551,2.403333,1.13693091522901
"24",0.187408163265306,2.403333,1.18577344111109
"25",0.195469387755102,2.403333,1.18577344111109
"26",0.203530612244898,2.403333,1.18577344111109
"27",0.211591836734694,2.403333,1.18577344111109
"28",0.21965306122449,2.403333,1.18577344111109
"29",0.227714285714286,2.403333,1.18577344111109
"30",0.235775510204082,2.403333,1.18577344111109
"31",0.243836734693878,2.403333,1.18577344111109
"32",0.251897959183673,2.403333,1.18577344111109
"33",0.259959183673469,2.403333,1.18577344111109
"34",0.268020408163265,2.403333,1.18577344111109
"35",0.276081632653061,2.403333,1.18577344111109
"36",0.284142857142857,2.403333,1.18577344111109
"37",0.292204081632653,2.403333,1.18577344111109
"38",0.300265306122449,2.403333,1.18577344111109
"39",0.308326530612245,2.403333,1.18577344111109
"40",0.316387755102041,2.403333,1.18577344111109
"41",0.324448979591837,2.403333,1.18577344111109
"42",0.332510204081633,2.403333,1.18577344111109
"43",0.340571428571429,2.403333,1.18577344111109
"44",0.348632653061224,2.403333,1.18577344111109
"45",0.35669387755102,2.403333,1.18577344111109
"46",0.364755102040816,2.403333,1.18577344111109
"47",0.372816326530612,2.403333,1.18577344111109
"48",0.380877551020408,2.403333,1.18577344111109
"49",0.388938775510204,2.403333,1.18577344111109
"50",0.397,2.403333,1.18577344111109
"51",0.002,2.64973506122449,1.49451764192239
"52",0.0100612244897959,2.64973506122449,1.49451764192239
"53",0.0181224489795918,2.64973506122449,1.49451764192239
"54",0.0261836734693878,2.64973506122449,1.36097430440862
"55",0.0342448979591837,2.64973506122449,1.43451808747374
"56",0.0423061224489796,2.64973506122449,1.47670600031806
"57",0.0503673469387755,2.64973506122449,1.47670600031806
"58",0.0584285714285714,2.64973506122449,1.49011694183189
"59",0.0664897959183673,2.64973506122449,1.49011694183189
"60",0.0745510204081633,2.64973506122449,1.49011694183189
"61",0.0826122448979592,2.64973506122449,1.19127467993682
"62",0.0906734693877551,2.64973506122449,1.19127467993682
"63",0.098734693877551,2.64973506122449,1.19127467993682
"64",0.106795918367347,2.64973506122449,1.17795078103101
"65",0.114857142857143,2.64973506122449,1.18640512604129
"66",0.122918367346939,2.64973506122449,1.13693091522901
"67",0.130979591836735,2.64973506122449,1.13693091522901
"68",0.139040816326531,2.64973506122449,1.13693091522901
"69",0.147102040816327,2.64973506122449,1.13693091522901
"70",0.155163265306122,2.64973506122449,1.13693091522901
"71",0.163224489795918,2.64973506122449,1.13693091522901
"72",0.171285714285714,2.64973506122449,1.13693091522901
"73",0.17934693877551,2.64973506122449,1.13693091522901
"74",0.187408163265306,2.64973506122449,1.18577344111109
"75",0.195469387755102,2.64973506122449,1.18577344111109
"76",0.203530612244898,2.64973506122449,1.18577344111109
"77",0.211591836734694,2.64973506122449,1.18577344111109
"78",0.21965306122449,2.64973506122449,1.18577344111109
"79",0.227714285714286,2.64973506122449,1.18577344111109
"80",0.235775510204082,2.64973506122449,1.18577344111109
"81",0.243836734693878,2.64973506122449,1.18577344111109
"82",0.251897959183673,2.64973506122449,1.18577344111109
"83",0.259959183673469,2.64973506122449,1.18577344111109
"84",0.268020408163265,2.64973506122449,1.18577344111109
"85",0.276081632653061,2.64973506122449,1.18577344111109
"86",0.284142857142857,2.64973506122449,1.18577344111109
"87",0.292204081632653,2.64973506122449,1.18577344111109
"88",0.300265306122449,2.64973506122449,1.18577344111109
"89",0.308326530612245,2.64973506122449,1.18577344111109
"90",0.316387755102041,2.64973506122449,1.18577344111109
"91",0.324448979591837,2.64973506122449,1.18577344111109
"92",0.332510204081633,2.64973506122449,1.18577344111109
