"","TEMP","LON_DD","Predicted"
"1",2.56,-105.6737137,0.906619324995552
"2",2.89551020408163,-105.6737137,0.906619324995552
"3",3.23102040816327,-105.6737137,0.906619324995552
"4",3.5665306122449,-105.6737137,0.906619324995552
"5",3.90204081632653,-105.6737137,0.906619324995552
"6",4.23755102040816,-105.6737137,0.906619324995552
"7",4.5730612244898,-105.6737137,1.03539107391725
"8",4.90857142857143,-105.6737137,1.03539107391725
"9",5.24408163265306,-105.6737137,1.03539107391725
"10",5.57959183673469,-105.6737137,1.23437949374266
"11",5.91510204081633,-105.6737137,1.23437949374266
"12",6.25061224489796,-105.6737137,1.23437949374266
"13",6.58612244897959,-105.6737137,1.19113627723596
"14",6.92163265306123,-105.6737137,1.22833839187308
"15",7.25714285714286,-105.6737137,1.1844665340179
"16",7.59265306122449,-105.6737137,1.17175569815938
"17",7.92816326530612,-105.6737137,1.15010117562778
"18",8.26367346938776,-105.6737137,1.15010117562778
"19",8.59918367346939,-105.6737137,1.15010117562778
"20",8.93469387755102,-105.6737137,1.13461711594494
"21",9.27020408163265,-105.6737137,1.10642467476913
"22",9.60571428571429,-105.6737137,1.10642467476913
"23",9.94122448979592,-105.6737137,1.10642467476913
"24",10.2767346938776,-105.6737137,1.07592963965947
"25",10.6122448979592,-105.6737137,1.01731021162252
"26",10.9477551020408,-105.6737137,0.964800001044099
"27",11.2832653061225,-105.6737137,0.839083727686747
"28",11.6187755102041,-105.6737137,0.839083727686747
"29",11.9542857142857,-105.6737137,0.861228875383833
"30",12.2897959183673,-105.6737137,0.82436632014461
"31",12.625306122449,-105.6737137,0.82436632014461
"32",12.9608163265306,-105.6737137,0.82436632014461
"33",13.2963265306122,-105.6737137,0.791455216666498
"34",13.6318367346939,-105.6737137,0.791455216666498
"35",13.9673469387755,-105.6737137,0.791455216666498
"36",14.3028571428571,-105.6737137,0.791455216666498
"37",14.6383673469388,-105.6737137,0.791455216666498
"38",14.9738775510204,-105.6737137,0.791455216666498
"39",15.309387755102,-105.6737137,0.791455216666498
"40",15.6448979591837,-105.6737137,0.791455216666498
"41",15.9804081632653,-105.6737137,0.791455216666498
"42",16.3159183673469,-105.6737137,0.791455216666498
"43",16.6514285714286,-105.6737137,0.791455216666498
"44",16.9869387755102,-105.6737137,0.791455216666498
"45",17.3224489795918,-105.6737137,0.791455216666498
"46",17.6579591836735,-105.6737137,0.791455216666498
"47",17.9934693877551,-105.6737137,0.791455216666498
"48",18.3289795918367,-105.6737137,0.791455216666498
"49",18.6644897959184,-105.6737137,0.791455216666498
"50",19,-105.6737137,0.791455216666498
"51",2.56,-105.672053138776,0.906619324995552
"52",2.89551020408163,-105.672053138776,0.906619324995552
"53",3.23102040816327,-105.672053138776,0.906619324995552
"54",3.5665306122449,-105.672053138776,0.906619324995552
"55",3.90204081632653,-105.672053138776,0.906619324995552
"56",4.23755102040816,-105.672053138776,0.906619324995552
"57",4.5730612244898,-105.672053138776,1.03539107391725
"58",4.90857142857143,-105.672053138776,1.03539107391725
"59",5.24408163265306,-105.672053138776,1.03539107391725
"60",5.57959183673469,-105.672053138776,1.23437949374266
"61",5.91510204081633,-105.672053138776,1.23437949374266
"62",6.25061224489796,-105.672053138776,1.23437949374266
"63",6.58612244897959,-105.672053138776,1.19113627723596
"64",6.92163265306123,-105.672053138776,1.22833839187308
"65",7.25714285714286,-105.672053138776,1.1844665340179
"66",7.59265306122449,-105.672053138776,1.17175569815938
"67",7.92816326530612,-105.672053138776,1.15010117562778
"68",8.26367346938776,-105.672053138776,1.15010117562778
"69",8.59918367346939,-105.672053138776,1.15010117562778
"70",8.93469387755102,-105.672053138776,1.13461711594494
"71",9.27020408163265,-105.672053138776,1.10642467476913
"72",9.60571428571429,-105.672053138776,1.10642467476913
"73",9.94122448979592,-105.672053138776,1.10642467476913
"74",10.2767346938776,-105.672053138776,1.07592963965947
"75",10.6122448979592,-105.672053138776,1.01731021162252
"76",10.9477551020408,-105.672053138776,0.964800001044099
"77",11.2832653061225,-105.672053138776,0.839083727686747
"78",11.6187755102041,-105.672053138776,0.839083727686747
"79",11.9542857142857,-105.672053138776,0.861228875383833
"80",12.2897959183673,-105.672053138776,0.82436632014461
"81",12.625306122449,-105.672053138776,0.82436632014461
"82",12.9608163265306,-105.672053138776,0.82436632014461
"83",13.2963265306122,-105.672053138776,0.791455216666498
"84",13.6318367346939,-105.672053138776,0.791455216666498
"85",13.9673469387755,-105.672053138776,0.791455216666498
"86",14.3028571428571,-105.672053138776,0.791455216666498
"87",14.6383673469388,-105.672053138776,0.791455216666498
"88",14.9738775510204,-105.672053138776,0.791455216666498
"89",15.309387755102,-105.672053138776,0.791455216666498
"90",15.6448979591837,-105.672053138776,0.791455216666498
"91",15.9804081632653,-105.672053138776,0.791455216666498
"92",16.3159183673469,-105.672053138776,0.791455216666498
"93",16.6514285714286,-105.672053138776,0.791455216666498
"94",16.9869387755102,-105.672053138776,0.791455216666498
"95",17.3224489795918,-105.672053138776,0.791455216666498
"96",17.6579591836735,-105.672053138776,0.791455216666498
"97",17.9934693877551,-105.672053138776,0.791455216666498
"98",18.3289795918367,-105.672053138776,0.791455216666498
"99",18.6644897959184,-105.672053138776,0.791455216666498
"100",19,-105.672053138776,0.791455216666498
"101",2.56,-105.670392577551,0.906619324995552
"102",2.89551020408163,-105.670392577551,0.906619324995552
"103",3.23102040816327,-105.670392577551,0.906619324995552
