"","TEMP","ppt_percent_normal","Predicted"
"1",2.56,0.23120234,1.01028096674079
"2",2.89551020408163,0.23120234,1.01028096674079
"3",3.23102040816327,0.23120234,1.01028096674079
"4",3.5665306122449,0.23120234,1.01028096674079
"5",3.90204081632653,0.23120234,1.01028096674079
"6",4.23755102040816,0.23120234,1.01028096674079
"7",4.5730612244898,0.23120234,1.06815158809423
"8",4.90857142857143,0.23120234,1.08419474967238
"9",5.24408163265306,0.23120234,1.08419474967238
"10",5.57959183673469,0.23120234,1.25924185245049
"11",5.91510204081633,0.23120234,1.2639270447089
"12",6.25061224489796,0.23120234,1.2639270447089
"13",6.58612244897959,0.23120234,1.2639270447089
"14",6.92163265306123,0.23120234,1.2639270447089
"15",7.25714285714286,0.23120234,1.26952020950719
"16",7.59265306122449,0.23120234,1.26952020950719
"17",7.92816326530612,0.23120234,1.23013290562785
"18",8.26367346938776,0.23120234,1.23013290562785
"19",8.59918367346939,0.23120234,1.23013290562785
"20",8.93469387755102,0.23120234,1.22449639525045
"21",9.27020408163265,0.23120234,1.21970366435201
"22",9.60571428571429,0.23120234,1.21970366435201
"23",9.94122448979592,0.23120234,1.21970366435201
"24",10.2767346938776,0.23120234,1.19734793869753
"25",10.6122448979592,0.23120234,1.18188223213234
"26",10.9477551020408,0.23120234,1.07900305772465
"27",11.2832653061225,0.23120234,1.03921736879671
"28",11.6187755102041,0.23120234,1.02352513426954
"29",11.9542857142857,0.23120234,1.02723766233937
"30",12.2897959183673,0.23120234,0.990502421134608
"31",12.625306122449,0.23120234,0.985095278647897
"32",12.9608163265306,0.23120234,0.985095278647897
"33",13.2963265306122,0.23120234,0.971801052056999
"34",13.6318367346939,0.23120234,0.960202634158624
"35",13.9673469387755,0.23120234,0.960202634158624
"36",14.3028571428571,0.23120234,0.960202634158624
"37",14.6383673469388,0.23120234,0.960202634158624
"38",14.9738775510204,0.23120234,0.960202634158624
"39",15.309387755102,0.23120234,0.960202634158624
"40",15.6448979591837,0.23120234,0.960202634158624
"41",15.9804081632653,0.23120234,0.960202634158624
