"","TDN","snow2011","Predicted"
"1",0.04,0,1.50080498069443
"2",0.0500612244897959,0,1.50080498069443
"3",0.0601224489795918,0,1.50080498069443
"4",0.0701836734693878,0,1.50080498069443
"5",0.0802448979591837,0,1.50080498069443
"6",0.0903061224489796,0,1.50080498069443
"7",0.100367346938776,0,1.50080498069443
"8",0.110428571428571,0,1.49651048588415
"9",0.120489795918367,0,1.48718498511951
"10",0.130551020408163,0,1.42793417203247
"11",0.140612244897959,0,1.37824052826914
"12",0.150673469387755,0,1.37372959793764
"13",0.160734693877551,0,1.37372959793764
"14",0.170795918367347,0,1.36897161151877
"15",0.180857142857143,0,1.28733319108777
"16",0.190918367346939,0,1.28733319108777
"17",0.200979591836735,0,1.29265545805783
"18",0.211040816326531,0,1.29265545805783
"19",0.221102040816327,0,1.29265545805783
"20",0.231163265306122,0,1.29265545805783
"21",0.241224489795918,0,1.2859190352033
"22",0.251285714285714,0,1.29140760013358
"23",0.26134693877551,0,1.28472132504522
"24",0.271408163265306,0,1.28472132504522
"25",0.281469387755102,0,1.28472132504522
"26",0.291530612244898,0,1.28472132504522
"27",0.301591836734694,0,1.2786236807579
"28",0.31165306122449,0,1.2786236807579
"29",0.321714285714286,0,1.2786236807579
"30",0.331775510204082,0,1.2786236807579
"31",0.341836734693878,0,1.2786236807579
"32",0.351897959183674,0,1.2786236807579
"33",0.361959183673469,0,1.2786236807579
"34",0.372020408163265,0,1.2786236807579
"35",0.382081632653061,0,1.2786236807579
"36",0.392142857142857,0,1.2786236807579
"37",0.402204081632653,0,1.2786236807579
"38",0.412265306122449,0,1.2786236807579
"39",0.422326530612245,0,1.2786236807579
"40",0.432387755102041,0,1.2786236807579
"41",0.442448979591837,0,1.2786236807579
"42",0.452510204081633,0,1.2786236807579
"43",0.462571428571429,0,1.2786236807579
"44",0.472632653061225,0,1.2786236807579
"45",0.48269387755102,0,1.2786236807579
"46",0.492755102040816,0,1.2786236807579
"47",0.502816326530612,0,1.2786236807579
"48",0.512877551020408,0,1.2786236807579
"49",0.522938775510204,0,1.2786236807579
"50",0.533,0,1.2786236807579
"51",0.04,0.015694466755102,1.50080498069443
"52",0.0500612244897959,0.015694466755102,1.50080498069443
"53",0.0601224489795918,0.015694466755102,1.50080498069443
"54",0.0701836734693878,0.015694466755102,1.50080498069443
"55",0.0802448979591837,0.015694466755102,1.50080498069443
"56",0.0903061224489796,0.015694466755102,1.50080498069443
"57",0.100367346938776,0.015694466755102,1.50080498069443
"58",0.110428571428571,0.015694466755102,1.49651048588415
"59",0.120489795918367,0.015694466755102,1.48718498511951
"60",0.130551020408163,0.015694466755102,1.42793417203247
"61",0.140612244897959,0.015694466755102,1.37824052826914
"62",0.150673469387755,0.015694466755102,1.37372959793764
"63",0.160734693877551,0.015694466755102,1.37372959793764
"64",0.170795918367347,0.015694466755102,1.36897161151877
"65",0.180857142857143,0.015694466755102,1.28733319108777
"66",0.190918367346939,0.015694466755102,1.28733319108777
"67",0.200979591836735,0.015694466755102,1.29265545805783
"68",0.211040816326531,0.015694466755102,1.29265545805783
"69",0.221102040816327,0.015694466755102,1.29265545805783
"70",0.231163265306122,0.015694466755102,1.29265545805783
"71",0.241224489795918,0.015694466755102,1.2859190352033
"72",0.251285714285714,0.015694466755102,1.29140760013358
"73",0.26134693877551,0.015694466755102,1.28472132504522
"74",0.271408163265306,0.015694466755102,1.28472132504522
"75",0.281469387755102,0.015694466755102,1.28472132504522
"76",0.291530612244898,0.015694466755102,1.28472132504522
"77",0.301591836734694,0.015694466755102,1.2786236807579
"78",0.31165306122449,0.015694466755102,1.2786236807579
"79",0.321714285714286,0.015694466755102,1.2786236807579
"80",0.331775510204082,0.015694466755102,1.2786236807579
"81",0.341836734693878,0.015694466755102,1.2786236807579
"82",0.351897959183674,0.015694466755102,1.2786236807579
"83",0.361959183673469,0.015694466755102,1.2786236807579
"84",0.372020408163265,0.015694466755102,1.2786236807579
"85",0.382081632653061,0.015694466755102,1.2786236807579
"86",0.392142857142857,0.015694466755102,1.2786236807579
"87",0.402204081632653,0.015694466755102,1.2786236807579
"88",0.412265306122449,0.015694466755102,1.2786236807579
"89",0.422326530612245,0.015694466755102,1.2786236807579
"90",0.432387755102041,0.015694466755102,1.2786236807579
"91",0.442448979591837,0.015694466755102,1.2786236807579
"92",0.452510204081633,0.015694466755102,1.2786236807579
"93",0.462571428571429,0.015694466755102,1.2786236807579
"94",0.472632653061225,0.015694466755102,1.2786236807579
"95",0.48269387755102,0.015694466755102,1.2786236807579
"96",0.492755102040816,0.015694466755102,1.2786236807579
"97",0.502816326530612,0.015694466755102,1.2786236807579
"98",0.512877551020408,0.015694466755102,1.2786236807579
"99",0.522938775510204,0.015694466755102,1.2786236807579
"100",0.533,0.015694466755102,1.2786236807579
"101",0.04,0.0313889335102041,1.50080498069443
"102",0.0500612244897959,0.0313889335102041,1.50080498069443
"103",0.0601224489795918,0.0313889335102041,1.50080498069443
"104",0.0701836734693878,0.0313889335102041,1.50080498069443
"105",0.0802448979591837,0.0313889335102041,1.50080498069443
"106",0.0903061224489796,0.0313889335102041,1.50080498069443
"107",0.100367346938776,0.0313889335102041,1.50080498069443
"108",0.110428571428571,0.0313889335102041,1.49651048588415
"109",0.120489795918367,0.0313889335102041,1.48718498511951
"110",0.130551020408163,0.0313889335102041,1.42793417203247
"111",0.140612244897959,0.0313889335102041,1.37824052826914
"112",0.150673469387755,0.0313889335102041,1.37372959793764
"113",0.160734693877551,0.0313889335102041,1.37372959793764
"114",0.170795918367347,0.0313889335102041,1.36897161151877
"115",0.180857142857143,0.0313889335102041,1.28733319108777
"116",0.190918367346939,0.0313889335102041,1.28733319108777
"117",0.200979591836735,0.0313889335102041,1.29265545805783
"118",0.211040816326531,0.0313889335102041,1.29265545805783
"119",0.221102040816327,0.0313889335102041,1.29265545805783
"120",0.231163265306122,0.0313889335102041,1.29265545805783
"121",0.241224489795918,0.0313889335102041,1.2859190352033
