"","tmean_month","snow2011","Predicted"
"1",2.403333,0,1.45972320672421
"2",2.64973506122449,0,1.45972320672421
"3",2.89613712244898,0,1.45972320672421
"4",3.14253918367347,0,1.45972320672421
"5",3.38894124489796,0,1.45972320672421
"6",3.63534330612245,0,1.45972320672421
"7",3.88174536734694,0,1.45972320672421
"8",4.12814742857143,0,1.45972320672421
"9",4.37454948979592,0,1.45972320672421
"10",4.62095155102041,0,1.45972320672421
"11",4.8673536122449,0,1.45972320672421
"12",5.11375567346939,0,1.45972320672421
"13",5.36015773469388,0,1.45972320672421
"14",5.60655979591837,0,1.45972320672421
"15",5.85296185714286,0,1.45972320672421
"16",6.09936391836735,0,1.45972320672421
"17",6.34576597959184,0,1.45972320672421
"18",6.59216804081633,0,1.45972320672421
"19",6.83857010204082,0,1.45972320672421
"20",7.08497216326531,0,1.45972320672421
"21",7.3313742244898,0,1.45972320672421
"22",7.57777628571429,0,1.45972320672421
"23",7.82417834693878,0,1.45972320672421
"24",8.07058040816327,0,1.45972320672421
"25",8.31698246938775,0,1.45972320672421
"26",8.56338453061224,0,1.45972320672421
"27",8.80978659183673,0,1.45972320672421
"28",9.05618865306122,0,1.45972320672421
"29",9.30259071428571,0,1.45972320672421
"30",9.5489927755102,0,1.45972320672421
"31",9.79539483673469,0,1.43440564892441
"32",10.0417968979592,0,1.33979623965434
"33",10.2881989591837,0,1.32018418724956
"34",10.5346010204082,0,1.32018418724956
"35",10.7810030816327,0,1.26149410072244
"36",11.0274051428571,0,1.26644856352078
"37",11.2738072040816,0,1.26644856352078
"38",11.5202092653061,0,1.28486879229522
"39",11.7666113265306,0,1.28486879229522
"40",12.0130133877551,0,1.31480873207002
"41",12.2594154489796,0,1.31480873207002
"42",12.5058175102041,0,1.35202395616287
"43",12.7522195714286,0,1.35202395616287
"44",12.9986216326531,0,1.35202395616287
"45",13.2450236938776,0,1.35202395616287
"46",13.491425755102,0,1.35202395616287
"47",13.7378278163265,0,1.35202395616287
"48",13.984229877551,0,1.35202395616287
"49",14.2306319387755,0,1.35202395616287
"50",14.477034,0,1.35202395616287
"51",2.403333,0.015694466755102,1.45972320672421
"52",2.64973506122449,0.015694466755102,1.45972320672421
"53",2.89613712244898,0.015694466755102,1.45972320672421
"54",3.14253918367347,0.015694466755102,1.45972320672421
"55",3.38894124489796,0.015694466755102,1.45972320672421
"56",3.63534330612245,0.015694466755102,1.45972320672421
"57",3.88174536734694,0.015694466755102,1.45972320672421
"58",4.12814742857143,0.015694466755102,1.45972320672421
"59",4.37454948979592,0.015694466755102,1.45972320672421
"60",4.62095155102041,0.015694466755102,1.45972320672421
"61",4.8673536122449,0.015694466755102,1.45972320672421
"62",5.11375567346939,0.015694466755102,1.45972320672421
"63",5.36015773469388,0.015694466755102,1.45972320672421
"64",5.60655979591837,0.015694466755102,1.45972320672421
"65",5.85296185714286,0.015694466755102,1.45972320672421
"66",6.09936391836735,0.015694466755102,1.45972320672421
"67",6.34576597959184,0.015694466755102,1.45972320672421
"68",6.59216804081633,0.015694466755102,1.45972320672421
"69",6.83857010204082,0.015694466755102,1.45972320672421
"70",7.08497216326531,0.015694466755102,1.45972320672421
"71",7.3313742244898,0.015694466755102,1.45972320672421
"72",7.57777628571429,0.015694466755102,1.45972320672421
"73",7.82417834693878,0.015694466755102,1.45972320672421
"74",8.07058040816327,0.015694466755102,1.45972320672421
"75",8.31698246938775,0.015694466755102,1.45972320672421
"76",8.56338453061224,0.015694466755102,1.45972320672421
"77",8.80978659183673,0.015694466755102,1.45972320672421
