"","snow1992to2011","Ordinal_date","Predicted"
"1",-0.035897436,152,0.647036195793958
"2",-0.0351648352653061,152,0.647036195793958
"3",-0.0344322345306122,152,0.647036195793958
"4",-0.0336996337959184,152,0.647036195793958
"5",-0.0329670330612245,152,0.647036195793958
"6",-0.0322344323265306,152,0.647036195793958
"7",-0.0315018315918367,152,0.647036195793958
"8",-0.0307692308571429,152,0.647036195793958
"9",-0.030036630122449,152,0.647036195793958
"10",-0.0293040293877551,152,0.647036195793958
"11",-0.0285714286530612,152,0.647036195793958
"12",-0.0278388279183673,152,0.647036195793958
"13",-0.0271062271836735,152,0.647036195793958
"14",-0.0263736264489796,152,0.647036195793958
"15",-0.0256410257142857,152,0.647036195793958
"16",-0.0249084249795918,152,0.647036195793958
"17",-0.024175824244898,152,0.647036195793958
"18",-0.0234432235102041,152,0.647036195793958
"19",-0.0227106227755102,152,0.626205241623929
"20",-0.0219780220408163,152,0.626205241623929
"21",-0.0212454213061224,152,0.626205241623929
"22",-0.0205128205714286,152,0.68307274802684
"23",-0.0197802198367347,152,0.65254161852097
"24",-0.0190476191020408,152,0.693652899245416
"25",-0.0183150183673469,152,0.767393191664543
"26",-0.0175824176326531,152,0.767393191664543
"27",-0.0168498168979592,152,0.767393191664543
"28",-0.0161172161632653,152,0.767393191664543
"29",-0.0153846154285714,152,0.767393191664543
"30",-0.0146520146938776,152,0.767393191664543
"31",-0.0139194139591837,152,0.767393191664543
"32",-0.0131868132244898,152,0.767393191664543
"33",-0.0124542124897959,152,0.767393191664543
"34",-0.011721611755102,152,0.767393191664543
"35",-0.0109890110204082,152,0.767393191664543
"36",-0.0102564102857143,152,0.767393191664543
"37",-0.00952380955102041,152,0.838252943222406
"38",-0.00879120881632653,152,0.838252943222406
"39",-0.00805860808163265,152,0.838252943222406
"40",-0.00732600734693878,152,0.838252943222406
"41",-0.0065934066122449,152,0.838252943222406
"42",-0.00586080587755102,152,0.898136197138287
"43",-0.00512820514285714,152,0.898136197138287
"44",-0.00439560440816326,152,0.931024200247303
"45",-0.00366300367346939,152,0.931024200247303
"46",-0.00293040293877551,152,0.931024200247303
"47",-0.00219780220408163,152,0.869936313283377
"48",-0.00146520146938776,152,0.909584981834415
"49",-0.000732600734693882,152,0.909584981834415
"50",0,152,1.01777847362562
"51",-0.035897436,154.326530612245,0.647036195793958
"52",-0.0351648352653061,154.326530612245,0.647036195793958
"53",-0.0344322345306122,154.326530612245,0.647036195793958
"54",-0.0336996337959184,154.326530612245,0.647036195793958
"55",-0.0329670330612245,154.326530612245,0.647036195793958
"56",-0.0322344323265306,154.326530612245,0.647036195793958
"57",-0.0315018315918367,154.326530612245,0.647036195793958
"58",-0.0307692308571429,154.326530612245,0.647036195793958
"59",-0.030036630122449,154.326530612245,0.647036195793958
"60",-0.0293040293877551,154.326530612245,0.647036195793958
"61",-0.0285714286530612,154.326530612245,0.647036195793958
"62",-0.0278388279183673,154.326530612245,0.647036195793958
"63",-0.0271062271836735,154.326530612245,0.647036195793958
"64",-0.0263736264489796,154.326530612245,0.647036195793958
"65",-0.0256410257142857,154.326530612245,0.647036195793958
"66",-0.0249084249795918,154.326530612245,0.647036195793958
"67",-0.024175824244898,154.326530612245,0.647036195793958
"68",-0.0234432235102041,154.326530612245,0.647036195793958
"69",-0.0227106227755102,154.326530612245,0.626205241623929
"70",-0.0219780220408163,154.326530612245,0.626205241623929
"71",-0.0212454213061224,154.326530612245,0.626205241623929
"72",-0.0205128205714286,154.326530612245,0.68307274802684
"73",-0.0197802198367347,154.326530612245,0.65254161852097
"74",-0.0190476191020408,154.326530612245,0.693652899245416
"75",-0.0183150183673469,154.326530612245,0.767393191664543
"76",-0.0175824176326531,154.326530612245,0.767393191664543
"77",-0.0168498168979592,154.326530612245,0.767393191664543
"78",-0.0161172161632653,154.326530612245,0.767393191664543
"79",-0.0153846154285714,154.326530612245,0.767393191664543
"80",-0.0146520146938776,154.326530612245,0.767393191664543
"81",-0.0139194139591837,154.326530612245,0.767393191664543
"82",-0.0131868132244898,154.326530612245,0.767393191664543
"83",-0.0124542124897959,154.326530612245,0.767393191664543
"84",-0.011721611755102,154.326530612245,0.767393191664543
"85",-0.0109890110204082,154.326530612245,0.767393191664543
"86",-0.0102564102857143,154.326530612245,0.767393191664543
"87",-0.00952380955102041,154.326530612245,0.838252943222406
"88",-0.00879120881632653,154.326530612245,0.838252943222406
"89",-0.00805860808163265,154.326530612245,0.838252943222406
"90",-0.00732600734693878,154.326530612245,0.838252943222406
"91",-0.0065934066122449,154.326530612245,0.838252943222406
"92",-0.00586080587755102,154.326530612245,0.898136197138287
"93",-0.00512820514285714,154.326530612245,0.898136197138287
"94",-0.00439560440816326,154.326530612245,0.931024200247303
"95",-0.00366300367346939,154.326530612245,0.931024200247303
"96",-0.00293040293877551,154.326530612245,0.931024200247303
