"","lake_perc_area","snow2011","Predicted"
"1",0.48,0,0.479352004475998
"2",0.680204081632653,0,0.479352004475998
"3",0.880408163265306,0,0.642278148934705
"4",1.08061224489796,0,0.785022680084722
"5",1.28081632653061,0,0.855868530547103
"6",1.48102040816327,0,0.882785178866206
"7",1.68122448979592,0,0.882785178866206
"8",1.88142857142857,0,1.05536043278435
"9",2.08163265306122,0,1.09502938998911
"10",2.28183673469388,0,1.13239695434522
"11",2.48204081632653,0,1.13239695434522
"12",2.68224489795918,0,1.16460607929656
"13",2.88244897959184,0,1.16460607929656
"14",3.08265306122449,0,1.16460607929656
"15",3.28285714285714,0,1.13679323822119
"16",3.4830612244898,0,1.11161230264132
"17",3.68326530612245,0,1.11161230264132
"18",3.8834693877551,0,1.04860284982806
"19",4.08367346938775,0,1.04860284982806
"20",4.28387755102041,0,1.04860284982806
"21",4.48408163265306,0,1.04860284982806
"22",4.68428571428571,0,1.04860284982806
"23",4.88448979591837,0,1.04860284982806
"24",5.08469387755102,0,1.04860284982806
"25",5.28489795918367,0,1.04860284982806
"26",5.48510204081633,0,1.08851933863049
"27",5.68530612244898,0,1.08851933863049
"28",5.88551020408163,0,1.11995759753064
"29",6.08571428571429,0,1.11995759753064
"30",6.28591836734694,0,1.11995759753064
"31",6.48612244897959,0,1.11995759753064
"32",6.68632653061225,0,1.11995759753064
"33",6.8865306122449,0,1.11995759753064
"34",7.08673469387755,0,1.11995759753064
"35",7.2869387755102,0,1.11995759753064
"36",7.48714285714286,0,1.11995759753064
"37",7.68734693877551,0,1.11995759753064
"38",7.88755102040816,0,1.11995759753064
"39",8.08775510204082,0,1.11995759753064
"40",8.28795918367347,0,1.11995759753064
"41",8.48816326530612,0,1.11995759753064
"42",8.68836734693878,0,1.11995759753064
"43",8.88857142857143,0,1.11995759753064
"44",9.08877551020408,0,1.11995759753064
"45",9.28897959183673,0,1.11995759753064
"46",9.48918367346939,0,1.11995759753064
"47",9.68938775510204,0,1.11995759753064
"48",9.88959183673469,0,1.11995759753064
"49",10.0897959183673,0,1.11995759753064
"50",10.29,0,1.11995759753064
"51",0.48,0.015694466755102,0.479352004475998
"52",0.680204081632653,0.015694466755102,0.479352004475998
"53",0.880408163265306,0.015694466755102,0.642278148934705
"54",1.08061224489796,0.015694466755102,0.785022680084722
"55",1.28081632653061,0.015694466755102,0.855868530547103
"56",1.48102040816327,0.015694466755102,0.882785178866206
"57",1.68122448979592,0.015694466755102,0.882785178866206
"58",1.88142857142857,0.015694466755102,1.05536043278435
"59",2.08163265306122,0.015694466755102,1.09502938998911
"60",2.28183673469388,0.015694466755102,1.13239695434522
"61",2.48204081632653,0.015694466755102,1.13239695434522
"62",2.68224489795918,0.015694466755102,1.16460607929656
"63",2.88244897959184,0.015694466755102,1.16460607929656
"64",3.08265306122449,0.015694466755102,1.16460607929656
"65",3.28285714285714,0.015694466755102,1.13679323822119
"66",3.4830612244898,0.015694466755102,1.11161230264132
