"","tmean_day","LON_DD","Predicted"
"1",5.619,-105.6737137,0.947706082461499
"2",5.83942857142857,-105.6737137,0.947706082461499
"3",6.05985714285714,-105.6737137,0.947706082461499
"4",6.28028571428571,-105.6737137,0.947706082461499
"5",6.50071428571429,-105.6737137,0.947706082461499
"6",6.72114285714286,-105.6737137,0.947706082461499
"7",6.94157142857143,-105.6737137,0.947706082461499
"8",7.162,-105.6737137,0.947706082461499
"9",7.38242857142857,-105.6737137,0.947706082461499
"10",7.60285714285714,-105.6737137,0.947706082461499
"11",7.82328571428571,-105.6737137,0.947706082461499
"12",8.04371428571429,-105.6737137,0.947706082461499
"13",8.26414285714286,-105.6737137,0.947706082461499
"14",8.48457142857143,-105.6737137,0.947706082461499
"15",8.705,-105.6737137,0.908308560350668
"16",8.92542857142857,-105.6737137,0.908308560350668
"17",9.14585714285714,-105.6737137,0.980465003847042
"18",9.36628571428571,-105.6737137,0.980465003847042
"19",9.58671428571429,-105.6737137,0.980465003847042
"20",9.80714285714286,-105.6737137,0.980465003847042
"21",10.0275714285714,-105.6737137,1.03910542260801
"22",10.248,-105.6737137,1.03910542260801
"23",10.4684285714286,-105.6737137,1.03910542260801
"24",10.6888571428571,-105.6737137,1.01493733570893
"25",10.9092857142857,-105.6737137,1.01493733570893
"26",11.1297142857143,-105.6737137,1.13040678704798
"27",11.3501428571429,-105.6737137,1.17822368596545
"28",11.5705714285714,-105.6737137,1.29441805882669
"29",11.791,-105.6737137,1.34495842107809
"30",12.0114285714286,-105.6737137,1.45566167348687
"31",12.2318571428571,-105.6737137,1.39924249572391
"32",12.4522857142857,-105.6737137,1.39924249572391
"33",12.6727142857143,-105.6737137,1.49091781093295
"34",12.8931428571429,-105.6737137,1.49091781093295
"35",13.1135714285714,-105.6737137,1.46552740560424
"36",13.334,-105.6737137,1.16996297182091
"37",13.5544285714286,-105.6737137,1.04631606288303
"38",13.7748571428571,-105.6737137,1.04631606288303
"39",13.9952857142857,-105.6737137,1.04631606288303
"40",14.2157142857143,-105.6737137,1.04631606288303
"41",14.4361428571429,-105.6737137,1.04631606288303
"42",14.6565714285714,-105.6737137,1.04631606288303
"43",14.877,-105.6737137,1.04631606288303
"44",15.0974285714286,-105.6737137,1.04631606288303
"45",15.3178571428571,-105.6737137,1.04631606288303
"46",15.5382857142857,-105.6737137,1.04631606288303
"47",15.7587142857143,-105.6737137,1.04631606288303
