"","TEMP","Difference_SnowFree","Predicted"
"1",2.56,-8,1.05929844286685
"2",2.89551020408163,-8,1.05929844286685
"3",3.23102040816327,-8,1.05929844286685
"4",3.5665306122449,-8,1.05929844286685
"5",3.90204081632653,-8,1.05929844286685
"6",4.23755102040816,-8,1.10637333821346
"7",4.5730612244898,-8,1.33076559811895
"8",4.90857142857143,-8,1.33076559811895
"9",5.24408163265306,-8,1.33076559811895
"10",5.57959183673469,-8,1.48642933203415
"11",5.91510204081633,-8,1.48642933203415
"12",6.25061224489796,-8,1.48642933203415
"13",6.58612244897959,-8,1.48642933203415
"14",6.92163265306123,-8,1.50742444043481
"15",7.25714285714286,-8,1.50742444043481
"16",7.59265306122449,-8,1.48306179140938
"17",7.92816326530612,-8,1.37431482685587
"18",8.26367346938776,-8,1.37431482685587
"19",8.59918367346939,-8,1.37431482685587
"20",8.93469387755102,-8,1.37431482685587
"21",9.27020408163265,-8,1.33597052196579
"22",9.60571428571429,-8,1.33597052196579
"23",9.94122448979592,-8,1.33597052196579
"24",10.2767346938776,-8,1.31672530636766
"25",10.6122448979592,-8,1.29304893073164
"26",10.9477551020408,-8,1.24336749931516
"27",11.2832653061225,-8,1.21231076291207
"28",11.6187755102041,-8,1.21231076291207
"29",11.9542857142857,-8,1.21231076291207
"30",12.2897959183673,-8,1.14800049571738
"31",12.625306122449,-8,1.12534227621081
"32",12.9608163265306,-8,1.12534227621081
"33",13.2963265306122,-8,1.12534227621081
"34",13.6318367346939,-8,1.12534227621081
"35",13.9673469387755,-8,1.12534227621081
"36",14.3028571428571,-8,1.12534227621081
"37",14.6383673469388,-8,1.12534227621081
"38",14.9738775510204,-8,1.12534227621081
"39",15.309387755102,-8,1.12534227621081
"40",15.6448979591837,-8,1.12534227621081
"41",15.9804081632653,-8,1.12534227621081
"42",16.3159183673469,-8,1.12534227621081
"43",16.6514285714286,-8,1.12534227621081
"44",16.9869387755102,-8,1.12534227621081
"45",17.3224489795918,-8,1.12534227621081
"46",17.6579591836735,-8,1.12534227621081
"47",17.9934693877551,-8,1.12534227621081
"48",18.3289795918367,-8,1.12534227621081
"49",18.6644897959184,-8,1.12534227621081
"50",19,-8,1.12534227621081
"51",2.56,-7.61224489795918,1.05929844286685
"52",2.89551020408163,-7.61224489795918,1.05929844286685
"53",3.23102040816327,-7.61224489795918,1.05929844286685
"54",3.5665306122449,-7.61224489795918,1.05929844286685
"55",3.90204081632653,-7.61224489795918,1.05929844286685
"56",4.23755102040816,-7.61224489795918,1.10637333821346
"57",4.5730612244898,-7.61224489795918,1.33076559811895
"58",4.90857142857143,-7.61224489795918,1.33076559811895
"59",5.24408163265306,-7.61224489795918,1.33076559811895
"60",5.57959183673469,-7.61224489795918,1.48642933203415
"61",5.91510204081633,-7.61224489795918,1.48642933203415
"62",6.25061224489796,-7.61224489795918,1.48642933203415
"63",6.58612244897959,-7.61224489795918,1.48642933203415
"64",6.92163265306123,-7.61224489795918,1.50742444043481
"65",7.25714285714286,-7.61224489795918,1.50742444043481
"66",7.59265306122449,-7.61224489795918,1.48306179140938
"67",7.92816326530612,-7.61224489795918,1.37431482685587
"68",8.26367346938776,-7.61224489795918,1.37431482685587
"69",8.59918367346939,-7.61224489795918,1.37431482685587
"70",8.93469387755102,-7.61224489795918,1.37431482685587
"71",9.27020408163265,-7.61224489795918,1.33597052196579
"72",9.60571428571429,-7.61224489795918,1.33597052196579
"73",9.94122448979592,-7.61224489795918,1.33597052196579
"74",10.2767346938776,-7.61224489795918,1.31672530636766
"75",10.6122448979592,-7.61224489795918,1.29304893073164
"76",10.9477551020408,-7.61224489795918,1.24336749931516
"77",11.2832653061225,-7.61224489795918,1.21231076291207
"78",11.6187755102041,-7.61224489795918,1.21231076291207
"79",11.9542857142857,-7.61224489795918,1.21231076291207
"80",12.2897959183673,-7.61224489795918,1.14800049571738
"81",12.625306122449,-7.61224489795918,1.12534227621081
"82",12.9608163265306,-7.61224489795918,1.12534227621081
"83",13.2963265306122,-7.61224489795918,1.12534227621081
"84",13.6318367346939,-7.61224489795918,1.12534227621081
"85",13.9673469387755,-7.61224489795918,1.12534227621081
"86",14.3028571428571,-7.61224489795918,1.12534227621081
"87",14.6383673469388,-7.61224489795918,1.12534227621081
"88",14.9738775510204,-7.61224489795918,1.12534227621081
"89",15.309387755102,-7.61224489795918,1.12534227621081
"90",15.6448979591837,-7.61224489795918,1.12534227621081
"91",15.9804081632653,-7.61224489795918,1.12534227621081
"92",16.3159183673469,-7.61224489795918,1.12534227621081
"93",16.6514285714286,-7.61224489795918,1.12534227621081
"94",16.9869387755102,-7.61224489795918,1.12534227621081
"95",17.3224489795918,-7.61224489795918,1.12534227621081
"96",17.6579591836735,-7.61224489795918,1.12534227621081
"97",17.9934693877551,-7.61224489795918,1.12534227621081
"98",18.3289795918367,-7.61224489795918,1.12534227621081
"99",18.6644897959184,-7.61224489795918,1.12534227621081
