"","NO3_N","snow2011","Predicted"
"1",0.002,0,1.58791594982383
"2",0.0100612244897959,0,1.58791594982383
"3",0.0181224489795918,0,1.58791594982383
"4",0.0261836734693878,0,1.52155187837427
"5",0.0342448979591837,0,1.59704375158955
"6",0.0423061224489796,0,1.61802174113326
"7",0.0503673469387755,0,1.61802174113326
"8",0.0584285714285714,0,1.61802174113326
"9",0.0664897959183673,0,1.61802174113326
"10",0.0745510204081633,0,1.60472864604827
"11",0.0826122448979592,0,1.22171096143199
"12",0.0906734693877551,0,1.21465999077063
"13",0.098734693877551,0,1.21465999077063
"14",0.106795918367347,0,1.16175518724869
"15",0.114857142857143,0,1.16175518724869
"16",0.122918367346939,0,1.14821602643519
"17",0.130979591836735,0,1.23075794837045
"18",0.139040816326531,0,1.23075794837045
"19",0.147102040816327,0,1.19285745075029
"20",0.155163265306122,0,1.19285745075029
"21",0.163224489795918,0,1.19285745075029
"22",0.171285714285714,0,1.19285745075029
"23",0.17934693877551,0,1.19285745075029
"24",0.187408163265306,0,1.20339827570018
"25",0.195469387755102,0,1.20339827570018
"26",0.203530612244898,0,1.20339827570018
"27",0.211591836734694,0,1.20339827570018
"28",0.21965306122449,0,1.20339827570018
"29",0.227714285714286,0,1.20339827570018
"30",0.235775510204082,0,1.20339827570018
"31",0.243836734693878,0,1.20339827570018
"32",0.251897959183673,0,1.20339827570018
"33",0.259959183673469,0,1.20339827570018
"34",0.268020408163265,0,1.20339827570018
"35",0.276081632653061,0,1.20339827570018
"36",0.284142857142857,0,1.20339827570018
"37",0.292204081632653,0,1.20339827570018
"38",0.300265306122449,0,1.20339827570018
"39",0.308326530612245,0,1.20339827570018
"40",0.316387755102041,0,1.20339827570018
"41",0.324448979591837,0,1.20339827570018
"42",0.332510204081633,0,1.20339827570018
"43",0.340571428571429,0,1.20339827570018
"44",0.348632653061224,0,1.20339827570018
"45",0.35669387755102,0,1.20339827570018
"46",0.364755102040816,0,1.20339827570018
"47",0.372816326530612,0,1.20339827570018
"48",0.380877551020408,0,1.20339827570018
"49",0.388938775510204,0,1.20339827570018
"50",0.397,0,1.20339827570018
"51",0.002,0.015694466755102,1.58791594982383
"52",0.0100612244897959,0.015694466755102,1.58791594982383
"53",0.0181224489795918,0.015694466755102,1.58791594982383
"54",0.0261836734693878,0.015694466755102,1.52155187837427
"55",0.0342448979591837,0.015694466755102,1.59704375158955
"56",0.0423061224489796,0.015694466755102,1.61802174113326
"57",0.0503673469387755,0.015694466755102,1.61802174113326
"58",0.0584285714285714,0.015694466755102,1.61802174113326
